condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
A_PA1_to_C1;2D;0;57;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-152.75989170197738;151.47010603585895;-91.26876503380389;57.848363457495104;0.0
A_PA1_to_C1;2D;0;58;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-152.2470332668446;151.7145706532719;-91.07585760432983;57.59831898611112;0.07741314903529073
A_PA1_to_C1;2D;0;59;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-151.73417483171178;151.95903527068484;-90.88295017485576;57.35346149397751;0.15322042214166842
A_PA1_to_C1;2D;0;60;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-151.221316396579;152.20349988809778;-90.6900427453817;57.113857693702634;0.22740116526082588
A_PA1_to_C1;2D;0;61;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-150.70845796144621;152.4479645055107;-90.49713531590766;56.87957397846672;0.2999348232286003
A_PA1_to_C1;2D;0;62;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-150.19559952631343;152.69242912292364;-90.3042278864336;56.65067635330776;0.37080096104871174
A_PA1_to_C1;2D;0;63;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-149.68274109118062;152.9368937403366;-90.11132045695953;56.427230364448825;0.4399792857728393
A_PA1_to_C1;2D;0;64;5.0;0.6;0.6;-149.90804692985947;151.2775293093675;-92.07492606;-124.23;120.25;-51.8;-149.16988265604783;153.18135835774953;-89.91841302748547;56.209301026768955;0.5074496689554628
A_PA1_to_C1;2D;1;1;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.20850098666494;150.0608424050794;-93.68283235092753;57.07081688719869;0.0
A_PA1_to_C1;2D;1;2;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.6947357654805;150.30447360663854;-93.49128826950465;56.82119420402344;0.07728256445054171
A_PA1_to_C1;2D;1;3;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.18097054429603;150.54810480819768;-93.29974418808179;56.576833433575366;0.15293605375335062
A_PA1_to_C1;2D;1;4;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.66720532311157;150.79173600975685;-93.10820010665891;56.33780304528848;0.2269392699412407
A_PA1_to_C1;2D;1;5;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.15344010192715;151.035367211316;-92.91665602523604;56.10417116907531;0.2992711201620395
A_PA1_to_C1;2D;1;6;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-146.6396748807427;151.27899841287515;-92.72511194381316;55.87600552265781;0.3699106391767444
A_PA1_to_C1;2D;1;7;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-146.12590965955823;151.5226296144343;-92.5335678623903;55.653373336818234;0.4388370125016898
A_PA1_to_C1;2D;1;8;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-145.61214443837378;151.76626081599343;-92.34202378096742;55.43634127868157;0.506029600160101
A_PA1_to_C1;2D;1;9;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.50900079699304;150.36176572992588;-93.25957708922824;57.05188989132755;0.005859751043697514
A_PA1_to_C1;2D;1;10;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.99523557580858;150.60539693148502;-93.06803300780537;56.80218403170204;0.08316806671723143
A_PA1_to_C1;2D;1;11;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.48147035462412;150.84902813304416;-92.8764889263825;56.557741126838955;0.1588469846314986
A_PA1_to_C1;2D;1;12;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.96770513343967;151.09265933460333;-92.68494484495963;56.318629706072535;0.23287528827435366
A_PA1_to_C1;2D;1;13;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.45393991225524;151.33629053616247;-92.49340076353675;56.084917959901674;0.3052318660362303
A_PA1_to_C1;2D;1;14;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-146.94017469107078;151.57992173772163;-92.30185668211388;55.85667366723591;0.37589573373460894
A_PA1_to_C1;2D;1;15;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-146.42640946988632;151.82355293928077;-92.11031260069102;55.63396412055562;0.4448460577842326
A_PA1_to_C1;2D;1;16;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-145.91264424870187;152.0671841408399;-91.91876851926814;55.41685604909804;0.5120621789785318
A_PA1_to_C1;2D;1;17;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.80950060732116;150.66268905477233;-92.83632182752898;57.03926840495207;0.009767331964898318
A_PA1_to_C1;2D;1;18;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-149.2957353861367;150.90632025633147;-92.6447777461061;56.78950704814532;0.08709282942828978
A_PA1_to_C1;2D;1;19;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.78197016495224;151.1499514578906;-92.45323366468324;56.54500934097129;0.16278871400229278
A_PA1_to_C1;2D;1;20;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-148.26820494376778;151.39358265944978;-92.26168958326036;56.30584385274513;0.23683375679677
A_PA1_to_C1;2D;1;21;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.75443972258336;151.63721386100892;-92.07014550183749;56.072078814405494;0.30920683368210433
A_PA1_to_C1;2D;1;22;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.2406745013989;151.88084506256808;-91.87860142041461;55.843782045703946;0.37988694783119215
A_PA1_to_C1;2D;1;23;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-146.72690928021444;152.12447626412722;-91.68705733899175;55.621020880304506;0.4488532529084175
A_PA1_to_C1;2D;1;24;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-146.21314405903;152.36810746568636;-91.49551325756887;55.40386208890544;0.5160850768709757
