condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
B_PA2_to_C2;1D;188;16;5.0;0.6;0.6;90.4785392247624;130.26100908287546;-96.54866009;113.95;168.36;-51.8;94.28936658973237;127.87615983787444;-96.34843803074051;63.32491730230835;0.07363723726582094
B_PA2_to_C2;1D;189;1;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;87.65788467381893;132.04753278958063;-96.70303978838095;63.49555081768106;0.0
B_PA2_to_C2;1D;189;2;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;88.16448819809091;131.727182522103;-96.67604765393015;63.43993420679905;0.017218764978949253
B_PA2_to_C2;1D;189;3;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;88.67109172236289;131.40683225462536;-96.64905551947936;63.38994818333003;0.03269431404056533
B_PA2_to_C2;1D;189;4;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;89.17769524663487;131.0864819871477;-96.62206338502857;63.34560607656653;0.04642252046889084
B_PA2_to_C2;1D;189;5;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;89.68429877090685;130.76613171967006;-96.59507125057777;63.30691974602632;0.058399712586606256
B_PA2_to_C2;1D;189;6;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;90.19090229517883;130.44578145219242;-96.56807911612698;63.273899565714224;0.06862267862750215
B_PA2_to_C2;1D;189;7;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;90.69750581945081;130.12543118471476;-96.54108698167619;63.24655441029469;0.07708867101744943
B_PA2_to_C2;1D;189;8;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;91.20410934372279;129.80508091723712;-96.5140948472254;63.22489164321787;0.08379541005052005
B_PA2_to_C2;1D;189;9;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;91.71071286799477;129.48473064975948;-96.48710271277461;63.20891710683641;0.08874108694880434
B_PA2_to_C2;1D;189;10;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;92.21731639226675;129.16438038228185;-96.46011057832382;63.19863511454334;0.09192436629650302
B_PA2_to_C2;1D;189;11;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;92.72391991653873;128.84403011480418;-96.43311844387303;63.19404844495617;0.09334438784052068
B_PA2_to_C2;1D;189;12;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;93.23052344081071;128.52367984732655;-96.40612630942223;63.19515833816497;0.09300076765203613
B_PA2_to_C2;1D;189;13;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;93.7371269650827;128.2033295798489;-96.37913417497144;63.201964494056796;0.09089359864528035
B_PA2_to_C2;1D;189;14;5.0;0.6;0.6;91.45741110585878;129.6449057834983;-96.50059878;115.07;167.6;-51.8;94.24373048935468;127.88297931237125;-96.35214204052065;63.21446507272123;0.08702345045195514
