condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
B_PA2_to_C2;2D;0;62;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-101.23112785836175;128.92118613764856;-94.25683892222537;57.94429086806401;0.035264149761424335
B_PA2_to_C2;2D;0;63;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-100.73020436548758;129.24743551398498;-94.30819063813479;57.99816696707249;0.018584242947653706
B_PA2_to_C2;2D;0;64;5.0;0.6;0.6;-101.06726394213628;127.25995023257298;-92.69688896;-123.81;161.25;-51.8;-100.22928087261343;129.57368489032143;-94.3595423540442;58.058194071793416;0.0
B_PA2_to_C2;2D;1;1;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.92491924678895;125.5890359476804;-91.14299044421517;57.9191624900547;0.08489860798202642
B_PA2_to_C2;2D;1;2;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-100.42318761994382;125.91436714057795;-91.19223462713254;57.93977952314806;0.0785156256001791
B_PA2_to_C2;2D;1;3;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.9214559930987;126.23969833347552;-91.24147881004991;57.96660002822879;0.07021206365568133
B_PA2_to_C2;2D;1;4;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-99.41972436625358;126.56502952637307;-91.29072299296728;57.999615399365375;0.059990586523611
B_PA2_to_C2;2D;1;5;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.91799273940845;126.89036071927062;-91.33996717588464;58.038815064712935;0.04785446722096154
B_PA2_to_C2;2D;1;6;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-98.41626111256332;127.21569191216817;-91.389211358802;58.0841865033642;0.033807582189609775
B_PA2_to_C2;2D;1;7;5.0;0.6;0.6;-100.07751745712665;127.90456797971204;-92.79835192;-122.74;162.07;-51.8;-97.9145294857182;127.54102310506572;-91.43845554171938;58.135715265224384;0.017854405143115315
