condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
A_PA1_to_C1;1D;157;4;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;87.20247973860153;174.28343929329975;-73.7676009629331;36.27524140332801;0.14912890042245586
A_PA1_to_C1;1D;157;5;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;87.7682617987706;174.11835683430127;-73.88002178894797;36.13318335332839;0.19310972085577482
A_PA1_to_C1;1D;157;6;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;88.33404385893965;173.95327437530278;-73.99244261496284;36.00056582361968;0.2341677795891215
A_PA1_to_C1;1D;157;7;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;88.89982591910872;173.78819191630433;-74.1048634409777;35.87749350214281;0.272270665495272
A_PA1_to_C1;1D;157;8;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;89.46560797927779;173.62310945730584;-74.21728426699256;35.7640649307629;0.3073878702568553
A_PA1_to_C1;1D;157;9;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;90.03139003944685;173.45802699830736;-74.32970509300743;35.660372134168064;0.3394909032583513
A_PA1_to_C1;1D;157;10;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;90.59717209961592;173.29294453930888;-74.4421259190223;35.56650026531815;0.36855340135430126
A_PA1_to_C1;1D;157;11;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;91.16295415978499;173.12786208031042;-74.55454674503716;35.48252727045245;0.3945512325820708
A_PA1_to_C1;1D;157;12;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;91.72873621995404;172.96277962131194;-74.66696757105203;35.408523576589964;0.41746259291101495
A_PA1_to_C1;1D;157;13;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;92.29451828012311;172.79769716231345;-74.7793883970669;35.344551804336874;0.4372680951565542
A_PA1_to_C1;1D;157;14;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;92.86030034029218;172.632614703315;-74.89180922308176;35.290666508653246;0.4539508492381721
A_PA1_to_C1;1D;157;15;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;93.42608240046124;172.46753224431652;-75.00423004909662;35.24691395002553;0.46749653302384253
A_PA1_to_C1;1D;157;16;5.0;0.6;0.6;89.74849900936232;173.5405682278066;-74.27349468;92.70760148273162;145.9459856076672;-51.8;93.99186446063031;172.30244978531803;-75.11665087511149;35.21333189824601;0.477893453079421
A_PA1_to_C1;1D;158;1;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;87.03820357928613;174.34891447895353;-73.71755556205842;37.175763478786735;0.0
A_PA1_to_C1;1D;158;2;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;87.60273453852714;174.18134296873092;-73.83255375778397;37.010998562588696;0.051010809968433435
A_PA1_to_C1;1D;158;3;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;88.16726549776817;174.0137714585083;-73.9475519535095;36.8552660954875;0.09922519606787361
A_PA1_to_C1;1D;158;4;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;88.73179645700918;173.8461999482857;-74.06255014923505;36.708681035123554;0.14460756769757843
A_PA1_to_C1;1D;158;5;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;89.29632741625021;173.67862843806307;-74.1775483449606;36.57135337539053;0.18712387102049632
A_PA1_to_C1;1D;158;6;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;89.86085837549122;173.51105692784049;-74.29254654068615;36.44338776893469;0.2267417058365453
A_PA1_to_C1;1D;158;7;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;90.42538933473223;173.34348541761787;-74.40754473641168;36.324883158052785;0.26343043985571235
A_PA1_to_C1;1D;158;8;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;90.98992029397326;173.17591390739526;-74.52254293213723;36.21593241676149;0.29716131951246005
A_PA1_to_C1;1D;158;9;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;91.55445125321427;173.00834239717264;-74.63754112786278;36.116622006836195;0.32790757645527613
A_PA1_to_C1;1D;158;10;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;92.1189822124553;172.84077088695003;-74.75253932358832;36.027031650608315;0.35564452884780806
A_PA1_to_C1;1D;158;11;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;92.6835131716963;172.6731993767274;-74.86753751931386;35.947234023262226;0.38034967663297437
A_PA1_to_C1;1D;158;12;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;93.24804413093732;172.50562786650482;-74.9825357150394;35.87729446728713;0.4020027899379581
A_PA1_to_C1;1D;158;13;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;93.81257509017834;172.3380563562822;-75.09753391076495;35.81727073161327;0.4205859898369866
A_PA1_to_C1;1D;158;14;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;94.37710604941935;172.1704848460596;-75.2125321064905;35.76721273779842;0.43608382073941776
A_PA1_to_C1;1D;158;15;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;94.94163700866038;172.00291333583698;-75.32753030221603;35.72716237542772;0.4484833137334423
A_PA1_to_C1;1D;158;16;5.0;0.6;0.6;91.27218577359376;173.09212815228395;-74.58004203;93.97588391104163;145.13373452008372;-51.8;95.50616796790139;171.83534182561436;-75.44252849794158;35.697153328653904;0.4577740402888022
A_PA1_to_C1;1D;159;1;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;88.56438150794753;173.9127084255146;-74.0167869395571;37.61198128921856;0.0
A_PA1_to_C1;1D;159;2;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;89.12780796003742;173.7427107890509;-74.13362630228282;37.45171587917921;0.04961777400599132
A_PA1_to_C1;1D;159;3;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;89.69123441212732;173.5727131525872;-74.25046566500853;37.300414315245895;0.09646036345903042
A_PA1_to_C1;1D;159;4;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;90.2546608642172;173.40271551612352;-74.36730502773426;37.15818609516939;0.1404938681266792
A_PA1_to_C1;1D;159;5;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;90.8180873163071;173.23271787965982;-74.48414439045997;37.02513578202619;0.18168591553943436
A_PA1_to_C1;1D;159;6;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;91.381513768397;173.06272024319614;-74.6009837531857;36.901362650608384;0.220005770467548
A_PA1_to_C1;1D;159;7;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;91.94494022048688;172.89272260673243;-74.71782311591143;36.78696034284366;0.25542444160213584
A_PA1_to_C1;1D;159;8;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;92.50836667257678;172.72272497026873;-74.83466247863714;36.68201653481156;0.28791478464613185
A_PA1_to_C1;1D;159;9;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;93.07179312466667;172.55272733380505;-74.95150184136287;36.586612617929354;0.31745160101833214
A_PA1_to_C1;1D;159;10;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;93.63521957675657;172.38272969734135;-75.06834120408858;36.50082339685865;0.34401173138077823
A_PA1_to_C1;1D;159;11;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;94.19864602884645;172.21273206087764;-75.18518056681431;36.42471680662599;0.36757414321751547
A_PA1_to_C1;1D;159;12;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;94.76207248093635;172.04273442441396;-75.30201992954004;36.358353651356936;0.38812001172186683
A_PA1_to_C1;1D;159;13;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;95.32549893302625;171.87273678795026;-75.41885929226575;36.30178736689664;0.40563279328852175
A_PA1_to_C1;1D;159;14;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;95.88892538511614;171.70273915148658;-75.53569865499148;36.25506380942689;0.4200982909571742
A_PA1_to_C1;1D;159;15;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;96.45235183720604;171.53274151502288;-75.65253801771719;36.2182210719943;0.43150471121494327
A_PA1_to_C1;1D;159;16;5.0;0.6;0.6;92.79007989862173;172.6377261520369;-74.89308216;95.23370157543052;144.30534980607135;-51.8;97.01577828929592;171.36274387855917;-75.76937738044292;36.1912893306399;0.43984271163426314
A_PA1_to_C1;1D;160;1;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;90.09490986406367;173.46788565463947;-74.32034008511675;38.05056018664645;0.0
A_PA1_to_C1;1D;160;2;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;90.65721966644224;173.29548512881024;-74.43902346576785;37.89483446128731;0.04821229887279799
A_PA1_to_C1;1D;160;3;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;91.21952946882081;173.12308460298098;-74.55770684641895;37.748004280744844;0.09367055910266409
A_PA1_to_C1;1D;160;4;5.0;0.6;0.6;94.31223338190296;172.17488171092018;-75.21046543999998;96.48753413538965;143.47098968365705;-51.8;91.78183927119939;172.95068407715175;-74.67639022707004;37.61017382982821;0.136342525330722
