-1.0106726394213629e+02,1.2725995023257298e+02,-9.2696888959999995e+01
-1.0007751745712663e+02,1.2790456797971204e+02,-9.2798351919999988e+01
-9.9085466222811078e+01,1.2854498107697844e+02,-9.2891399339999992e+01
-9.8091026652305032e+01,1.2918117480351310e+02,-9.2976123939999979e+01
-9.7094594687246854e+01,1.2981129349959517e+02,-9.3067730509999990e+01
-9.6101212918134493e+01,1.3043305080786894e+02,-9.3157019460000001e+01
-9.5100382708725249e+01,1.3105272077652700e+02,-9.3247421079999995e+01
-9.4101962825640840e+01,1.3166590235193462e+02,-9.3320518889999988e+01
-9.3101564246884109e+01,1.3227287594314078e+02,-9.3400695469999988e+01
-9.2098519645856072e+01,1.3287549962758467e+02,-9.3472976380000006e+01
-9.1093525415996808e+01,1.3347180084380142e+02,-9.3552466159999994e+01
-9.0090673230360835e+01,1.3406172646453413e+02,-9.3614822629999992e+01
-8.9085860247539870e+01,1.3464530247794522e+02,-9.3684466509999993e+01
-8.8078210034468285e+01,1.3522445870700074e+02,-9.3746502199999981e+01
-8.7068632983336158e+01,1.3579714571340764e+02,-9.3815961479999999e+01
-8.6066740504860931e+01,1.3635975562465524e+02,-9.3873860369999989e+01
-8.5057114847836999e+01,1.3691970213652166e+02,-9.3933832229999993e+01
-8.4044454810202922e+01,1.3747514817557197e+02,-9.3986500770000006e+01
-8.3029896207145427e+01,1.3802397030722034e+02,-9.4046818949999988e+01
-8.2022849231188573e+01,1.3856292889870124e+02,-9.4095584400000007e+01
-8.1007970077799868e+01,1.3909895099755246e+02,-9.4146849970000005e+01
-7.9989853802826758e+01,1.3963037918964730e+02,-9.4191136199999988e+01
-7.8974453601869214e+01,1.4015358025375622e+02,-9.4233601829999998e+01
-7.7961766757720568e+01,1.4066861322988618e+02,-9.4274215839999982e+01
-7.6941154299182301e+01,1.4118042021534526e+02,-9.4317777369999988e+01
-7.5923244453139489e+01,1.4168402052323444e+02,-9.4359584530000006e+01
-7.4908032958462940e+01,1.4217947373843660e+02,-9.4399606849999998e+01
-7.3889302507057181e+01,1.4267027920054565e+02,-9.4433039360000009e+01
-7.2862561434418325e+01,1.4315755314239664e+02,-9.4469885979999987e+01
-7.1849069880894362e+01,1.4363215031348173e+02,-9.4499893579999991e+01
-7.0821249473903677e+01,1.4410650975148727e+02,-9.4528808760000004e+01
-6.9802308986181657e+01,1.4456941991990601e+02,-9.4560727509999992e+01
-6.8779591377780463e+01,1.4502757896515322e+02,-9.4586455389999998e+01
-6.7755186338921533e+01,1.4547862928269154e+02,-9.4620582920000004e+01
-6.6731101190935505e+01,1.4592393631845150e+02,-9.4638708170000001e+01
-6.5705319411374859e+01,1.4636208608333200e+02,-9.4665344970000007e+01
-6.4675538972895339e+01,1.4679533630202036e+02,-9.4686188229999999e+01
-6.3648181633916536e+01,1.4722055125649797e+02,-9.4705598649999999e+01
-6.2619227798182770e+01,1.4763847542402297e+02,-9.4733689040000002e+01
-6.1596714647433970e+01,1.4804774852914096e+02,-9.4750182780000003e+01
-6.0566037501523134e+01,1.4845271926934734e+02,-9.4771321799999996e+01
-5.9537745551232049e+01,1.4884971724342887e+02,-9.4791096709999991e+01
-5.8505138800260198e+01,1.4924168255455930e+02,-9.4805569770000005e+01
-5.7474820273398052e+01,1.4962570913010330e+02,-9.4818751989999981e+01
-5.6446770024163257e+01,1.5000185390579003e+02,-9.4830620150000001e+01
-5.5410509157127514e+01,1.5037329735342556e+02,-9.4847737179999996e+01
-5.4380146836036808e+01,1.5073647558124253e+02,-9.4853330119999995e+01
-5.3348340766336712e+01,1.5109213428069904e+02,-9.4868028280000004e+01
-5.2318752572803490e+01,1.5143996288809893e+02,-9.4881495830000006e+01
-5.1284468964818714e+01,1.5178259888883485e+02,-9.4890237409999997e+01
-5.0252295690120377e+01,1.5211742706949229e+02,-9.4897833919999997e+01
-4.9218830464032749e+01,1.5244460810982224e+02,-9.4914718699999995e+01
-4.8183877235460685e+01,1.5276638581674803e+02,-9.4916708970000002e+01
-4.7147629724458191e+01,1.5308044808439766e+02,-9.4928123569999997e+01
-4.6113434887340652e+01,1.5338674228204445e+02,-9.4938489430000004e+01
-4.5081262710442907e+01,1.5368532163881264e+02,-9.4947787449999993e+01
-4.4044002228624336e+01,1.5397849283735448e+02,-9.4952988460000000e+01
-4.3008648067272993e+01,1.5426395685889787e+02,-9.4957219929999994e+01
-4.1972193286551516e+01,1.5454158801189269e+02,-9.4971066369999988e+01
-4.0933454580637289e+01,1.5481385604495586e+02,-9.4970522539999990e+01
-3.9900797583406984e+01,1.5507615987177672e+02,-9.4982472809999990e+01
-3.8865613156476606e+01,1.5533317426795867e+02,-9.4980099319999994e+01
-3.7829380883525644e+01,1.5558230190222091e+02,-9.4987491199999994e+01
-3.6794913592463132e+01,1.5582384225409396e+02,-9.4993992370000001e+01
-3.5752303678025960e+01,1.5605929786860338e+02,-9.5007845739999993e+01
-3.4713995535017084e+01,1.5628751415927476e+02,-9.5010225109999993e+01
-3.3677287620592899e+01,1.5650817648187703e+02,-9.5011812160000005e+01
-3.2639742098576470e+01,1.5672083583532765e+02,-9.5023356170000000e+01
-3.1603846413778840e+01,1.5692596480524907e+02,-9.5034113049999988e+01
-3.0571815786240599e+01,1.5712416055413155e+02,-9.5033276980000011e+01
-2.9531623088366789e+01,1.5731591409419383e+02,-9.5040383640000002e+01
-2.8492908147599813e+01,1.5750015450705928e+02,-9.5046810739999998e+01
-2.7455624993246062e+01,1.5767692161444143e+02,-9.5052546680000006e+01
-2.6417750284294744e+01,1.5784558857043692e+02,-9.5068427340000000e+01
-2.5383259478362763e+01,1.5800749812419178e+02,-9.5072760459999998e+01
-2.4342573476204230e+01,1.5816329226423278e+02,-9.5074718950000005e+01
-2.3308831314313515e+01,1.5830972041603394e+02,-9.5088551920000000e+01
-2.2268909043253355e+01,1.5844994156802761e+02,-9.5100162789999999e+01
-2.1231846516138958e+01,1.5858352907671264e+02,-9.5100290029999996e+01
-2.0194300125672058e+01,1.5870896974182116e+02,-9.5110720369999996e+01
-1.9157900572545081e+01,1.5882705731741061e+02,-9.5120552179999990e+01
-1.8121212630810319e+01,1.5893698066497430e+02,-9.5140706300000005e+01
-1.7087021206678763e+01,1.5904043440275342e+02,-9.5149324289999996e+01
-1.6046229629548030e+01,1.5913740145823894e+02,-9.5156274740000001e+01
-1.5012787654632634e+01,1.5922540160124373e+02,-9.5174667299999996e+01
-1.3973841764595100e+01,1.5930772185095043e+02,-9.5180588520000001e+01
-1.2934696662279215e+01,1.5938181510616980e+02,-9.5196982819999988e+01
-1.1904062908449497e+01,1.5944805510577089e+02,-9.5213630300000005e+01
-1.0867494001970242e+01,1.5950854206427400e+02,-9.5218003479999993e+01
-9.8307883166018950e+00,1.5956083041001696e+02,-9.5232847109999994e+01
-8.7941248286269129e+00,1.5960491201213898e+02,-9.5258165899999995e+01
-7.7588805875821896e+00,1.5964270712287629e+02,-9.5272005729999989e+01
-6.7242380429451316e+00,1.5967328470192075e+02,-9.5285335379999992e+01
-5.6901368453826766e+00,1.5969665881387945e+02,-9.5298151120000000e+01
-4.6561569405006695e+00,1.5971186714412633e+02,-9.5321430249999992e+01
-3.6230356091094311e+00,1.5972086730585249e+02,-9.5333208939999992e+01
-2.5900729595071637e+00,1.5972171951744016e+02,-9.5355444180000006e+01
-1.5575664626741164e+00,1.5971540891513564e+02,-9.5377152060000000e+01
-5.2545403930799761e-01,1.5970194421564270e+02,-9.5398329700000005e+01
5.1396821981666674e-01,1.5968114939241840e+02,-9.5419166599999997e+01
1.5454766983507184e+00,1.5965333544930280e+02,-9.5439354439999988e+01
2.5767778465787874e+00,1.5961838291646686e+02,-9.5459006399999993e+01
3.6079343454343777e+00,1.5957629336716622e+02,-9.5478121619999996e+01
4.6386476328488673e+00,1.5952611858691432e+02,-9.5507653699999992e+01
5.6696232142715512e+00,1.5946976114352489e+02,-9.5525689220000004e+01
6.7001219252512625e+00,1.5940533282652552e+02,-9.5554129239999995e+01
7.7305678563291771e+00,1.5933377937764811e+02,-9.5582019369999998e+01
8.7610236934137582e+00,1.5925509678928711e+02,-9.5609359649999988e+01
9.7923086057611908e+00,1.5917017038819276e+02,-9.5625233260000002e+01
1.0823049629380391e+01,1.5907719566223190e+02,-9.5651484979999992e+01
1.1853073525555008e+01,1.5897620771119838e+02,-9.5688089229999989e+01
1.2876635432507706e+01,1.5886982619146909e+02,-9.5712128869999987e+01
1.3908082414322575e+01,1.5875543431776583e+02,-9.5736662109999997e+01
1.4938764368392100e+01,1.5863304646927571e+02,-9.5771522700000006e+01
1.5963436856744876e+01,1.5850534351485072e+02,-9.5793632250000002e+01
1.6994841794887016e+01,1.5836864581731396e+02,-9.5827313969999992e+01
1.8019165753001190e+01,1.5822592845051520e+02,-9.5858955739999999e+01
1.9045432453321979e+01,1.5807682644507008e+02,-9.5879083229999992e+01
2.0070883434314510e+01,1.5791985810902702e+02,-9.5909346189999994e+01
2.1096949615583732e+01,1.5775574351200487e+02,-9.5938920419999988e+01
2.2122022028378794e+01,1.5758381695189081e+02,-9.5978583469999990e+01
2.3149420107098969e+01,1.5740536542046701e+02,-9.6006781549999999e+01
2.4170220654329306e+01,1.5722120045361947e+02,-9.6032382139999996e+01
2.5197386276813312e+01,1.5702777733597077e+02,-9.6069895599999995e+01
2.6217962453858210e+01,1.5682875000829532e+02,-9.6104647969999988e+01
2.7241414243584373e+01,1.5662307906058970e+02,-9.6127883069999996e+01
2.8263820635326816e+01,1.5640970975685130e+02,-9.6161005249999988e+01
2.9287189223265948e+01,1.5618913764043560e+02,-9.6193315670000004e+01
3.0311573262117754e+01,1.5596132970602869e+02,-9.6224822849999995e+01
3.1327490088262778e+01,1.5572775760008290e+02,-9.6263728329999992e+01
3.2346799557316906e+01,1.5548737910086453e+02,-9.6291075359999994e+01
3.3367324406903307e+01,1.5523975833758129e+02,-9.6317508750000002e+01
3.4386623431911964e+01,1.5498459903172810e+02,-9.6353595049999996e+01
3.5407107805639868e+01,1.5472219281077383e+02,-9.6388748809999996e+01
3.6431444182147416e+01,1.5445268255668202e+02,-9.6412467910000004e+01
3.7447411349128778e+01,1.5417778788145057e+02,-9.6442979100000002e+01
3.8464756891919535e+01,1.5389561972920762e+02,-9.6472457929999990e+01
3.9480725248745216e+01,1.5360607009254798e+02,-9.6511364850000007e+01
4.0493885892413495e+01,1.5331156535417699e+02,-9.6535765299999980e+01
4.1512683944283673e+01,1.5300741713224639e+02,-9.6572539699999993e+01
4.2528933206680151e+01,1.5269823349660010e+02,-9.6594749939999986e+01
4.3543797096807431e+01,1.5238174138581519e+02,-9.6626221770000001e+01
4.4560237114028567e+01,1.5205787785177182e+02,-9.6656568039999996e+01
4.5571411772519753e+01,1.5172911617363346e+02,-9.6682451689999994e+01
4.6584297836498102e+01,1.5139297268814192e+02,-9.6707114259999997e+01
4.7598933361387999e+01,1.5104939742262195e+02,-9.6730572580000000e+01
4.8612048196062219e+01,1.5069865498336083e+02,-9.6763077589999995e+01
4.9623470701655506e+01,1.5034279584900577e+02,-9.6780553040000001e+01
5.0633397075671184e+01,1.4997983750061448e+02,-9.6806937320000003e+01
5.1645168795726960e+01,1.4960941285635778e+02,-9.6832014919999992e+01
5.2652139486550979e+01,1.4923427578309725e+02,-9.6852022110000007e+01
5.3661080068320146e+01,1.4885164481177503e+02,-9.6870640719999997e+01
5.4668417816145293e+01,1.4846205129353558e+02,-9.6897971299999995e+01
5.5681342372379440e+01,1.4806431538834596e+02,-9.6913847169999997e+01
5.6686069827335693e+01,1.4766255813652572e+02,-9.6934405510000005e+01
5.7692852825944257e+01,1.4725325531773214e+02,-9.6953488069999992e+01
5.8701718741148845e+01,1.4683635138973659e+02,-9.6971116309999999e+01
5.9706225536182117e+01,1.4641485599607034e+02,-9.6983123519999992e+01
6.0712927014151525e+01,1.4598571834324343e+02,-9.6993607290000000e+01
6.1711529332308260e+01,1.4555292852137737e+02,-9.7008184099999994e+01
6.2716302939134678e+01,1.4511158576261354e+02,-9.7011252510000006e+01
6.3719408779275980e+01,1.4466350342913120e+02,-9.7022596510000000e+01
6.4724778578856331e+01,1.4420771196159410e+02,-9.7032346539999992e+01
6.5726149718763267e+01,1.4374742171005573e+02,-9.7036009260000000e+01
6.6725781273813112e+01,1.4328052050644897e+02,-9.7047776180000000e+01
6.7725642396765522e+01,1.4280803146749236e+02,-9.7043508639999999e+01
6.8723788352953719e+01,1.4232897236537943e+02,-9.7047235920000006e+01
6.9718182334086748e+01,1.4184552867358300e+02,-9.7044500629999987e+01
7.0721186676324805e+01,1.4135088619393284e+02,-9.7044731589999998e+01
7.1710158208901049e+01,1.4085664003299792e+02,-9.7043239679999999e+01
7.2712011845517196e+01,1.4034973897502809e+02,-9.7035122400000006e+01
7.3706013879287781e+01,1.3983987592201410e+02,-9.7029908100000000e+01
7.4696547695936388e+01,1.3932569280817719e+02,-9.7017856969999997e+01
7.5689688242723065e+01,1.3880364753572704e+02,-9.7003877599999981e+01
7.6685445250223921e+01,1.3827368049459716e+02,-9.6987999019999990e+01
7.7673458546720482e+01,1.3774102171860585e+02,-9.6974577479999994e+01
7.8664110143479050e+01,1.3720047054419211e+02,-9.6959163280000013e+01
7.9657407879685934e+01,1.3665196767981328e+02,-9.6941786140000005e+01
8.0647543217057432e+01,1.3609915583892933e+02,-9.6917209439999993e+01
8.1630046899867182e+01,1.3554390625023419e+02,-9.6894663799999989e+01
8.2619878996856613e+01,1.3497882563437651e+02,-9.6860690730000002e+01
8.3607883925499380e+01,1.3440760448196198e+02,-9.6833975549999991e+01
8.4592940555528202e+01,1.3383213458533032e+02,-9.6799758819999994e+01
8.5570479215931030e+01,1.3325446490034227e+02,-9.6767167790000002e+01
8.6555529855529670e+01,1.3266673571289243e+02,-9.6723149820000003e+01
8.7538743537005757e+01,1.3207300059474943e+02,-9.6686172229999997e+01
8.8519214310318659e+01,1.3147506543761821e+02,-9.6641409729999992e+01
8.9497823204485115e+01,1.3087123310812666e+02,-9.6603556139999995e+01
9.0478539224762415e+01,1.3026100908287546e+02,-9.6548660089999998e+01
9.1457411105858782e+01,1.2964490578349830e+02,-9.6500598779999990e+01
9.2433736808784502e+01,1.2902464170877710e+02,-9.6444486009999991e+01
9.3408196861550891e+01,1.2839860198601892e+02,-9.6395082930000001e+01
9.4385033470904503e+01,1.2776603142406631e+02,-9.6328486129999987e+01
9.5354658306621857e+01,1.2713175398858608e+02,-9.6262608919999991e+01
9.6327316535718055e+01,1.2648931505907314e+02,-9.6194309860000004e+01
9.7298107074147083e+01,1.2584121382985563e+02,-9.6132533289999998e+01
9.8266613653198235e+01,1.2518903848302617e+02,-9.6062308590000001e+01
9.9232918124472334e+01,1.2453279449132278e+02,-9.5983550489999999e+01
1.0020231826959247e+02,1.2386833004420505e+02,-9.5902296449999994e+01
