-1.2381000000000000e+02,1.6125000000000000e+02,-5.1799999999999997e+01
-1.2273999999999999e+02,1.6206999999999999e+02,-5.1799999999999997e+01
-1.2166000000000000e+02,1.6288000000000000e+02,-5.1799999999999997e+01
-1.2056999999999999e+02,1.6368000000000001e+02,-5.1799999999999997e+01
-1.1948000000000000e+02,1.6447999999999999e+02,-5.1799999999999997e+01
-1.1839000000000000e+02,1.6527000000000001e+02,-5.1799999999999997e+01
-1.1729000000000001e+02,1.6606000000000000e+02,-5.1799999999999997e+01
-1.1618000000000001e+02,1.6683000000000001e+02,-5.1799999999999997e+01
-1.1506999999999999e+02,1.6759999999999999e+02,-5.1799999999999997e+01
-1.1395000000000000e+02,1.6836000000000001e+02,-5.1799999999999997e+01
-1.1283000000000000e+02,1.6912000000000000e+02,-5.1799999999999997e+01
-1.1170000000000000e+02,1.6986000000000001e+02,-5.1799999999999997e+01
-1.1056999999999999e+02,1.7059999999999999e+02,-5.1799999999999997e+01
-1.0943000000000001e+02,1.7133000000000001e+02,-5.1799999999999997e+01
-1.0829000000000001e+02,1.7206000000000000e+02,-5.1799999999999997e+01
-1.0715000000000001e+02,1.7277000000000001e+02,-5.1799999999999997e+01
-1.0600000000000000e+02,1.7347999999999999e+02,-5.1799999999999997e+01
-1.0484000000000000e+02,1.7418000000000001e+02,-5.1799999999999997e+01
-1.0368000000000001e+02,1.7488000000000000e+02,-5.1799999999999997e+01
-1.0252000000000000e+02,1.7556000000000000e+02,-5.1799999999999997e+01
-1.0134999999999999e+02,1.7624000000000001e+02,-5.1799999999999997e+01
-1.0017000000000000e+02,1.7691000000000000e+02,-5.1799999999999997e+01
-9.8989999999999995e+01,1.7756999999999999e+02,-5.1799999999999997e+01
-9.7810000000000002e+01,1.7822000000000000e+02,-5.1799999999999997e+01
-9.6620000000000005e+01,1.7887000000000000e+02,-5.1799999999999997e+01
-9.5430000000000007e+01,1.7950999999999999e+02,-5.1799999999999997e+01
-9.4239999999999995e+01,1.8013999999999999e+02,-5.1799999999999997e+01
-9.3040000000000006e+01,1.8075999999999999e+02,-5.1799999999999997e+01
-9.1829999999999998e+01,1.8138000000000000e+02,-5.1799999999999997e+01
-9.0629999999999995e+01,1.8197999999999999e+02,-5.1799999999999997e+01
-8.9409999999999997e+01,1.8258000000000001e+02,-5.1799999999999997e+01
-8.8200000000000003e+01,1.8316999999999999e+02,-5.1799999999999997e+01
-8.6980000000000004e+01,1.8375000000000000e+02,-5.1799999999999997e+01
-8.5760000000000005e+01,1.8433000000000001e+02,-5.1799999999999997e+01
-8.4530000000000001e+01,1.8488999999999999e+02,-5.1799999999999997e+01
-8.3299999999999997e+01,1.8544999999999999e+02,-5.1799999999999997e+01
-8.2060000000000002e+01,1.8600000000000000e+02,-5.1799999999999997e+01
-8.0819999999999993e+01,1.8653999999999999e+02,-5.1799999999999997e+01
-7.9579999999999998e+01,1.8708000000000001e+02,-5.1799999999999997e+01
-7.8340000000000003e+01,1.8759999999999999e+02,-5.1799999999999997e+01
-7.7090000000000003e+01,1.8812000000000000e+02,-5.1799999999999997e+01
-7.5840000000000003e+01,1.8863000000000000e+02,-5.1799999999999997e+01
-7.4579999999999998e+01,1.8913000000000000e+02,-5.1799999999999997e+01
-7.3319999999999993e+01,1.8962000000000000e+02,-5.1799999999999997e+01
-7.2060000000000002e+01,1.9009999999999999e+02,-5.1799999999999997e+01
-7.0790000000000006e+01,1.9058000000000001e+02,-5.1799999999999997e+01
-6.9519999999999996e+01,1.9103999999999999e+02,-5.1799999999999997e+01
-6.8250000000000000e+01,1.9150000000000000e+02,-5.1799999999999997e+01
-6.6980000000000004e+01,1.9194999999999999e+02,-5.1799999999999997e+01
-6.5700000000000003e+01,1.9238999999999999e+02,-5.1799999999999997e+01
-6.4420000000000002e+01,1.9281999999999999e+02,-5.1799999999999997e+01
-6.3140000000000001e+01,1.9325000000000000e+02,-5.1799999999999997e+01
-6.1850000000000001e+01,1.9366000000000000e+02,-5.1799999999999997e+01
-6.0560000000000002e+01,1.9406999999999999e+02,-5.1799999999999997e+01
-5.9270000000000003e+01,1.9447000000000000e+02,-5.1799999999999997e+01
-5.7979999999999997e+01,1.9486000000000001e+02,-5.1799999999999997e+01
-5.6680000000000000e+01,1.9524000000000001e+02,-5.1799999999999997e+01
-5.5380000000000003e+01,1.9561000000000001e+02,-5.1799999999999997e+01
-5.4079999999999998e+01,1.9597999999999999e+02,-5.1799999999999997e+01
-5.2770000000000003e+01,1.9633000000000001e+02,-5.1799999999999997e+01
-5.1469999999999999e+01,1.9668000000000001e+02,-5.1799999999999997e+01
-5.0159999999999997e+01,1.9700999999999999e+02,-5.1799999999999997e+01
-4.8850000000000001e+01,1.9734000000000000e+02,-5.1799999999999997e+01
-4.7539999999999999e+01,1.9766000000000000e+02,-5.1799999999999997e+01
-4.6219999999999999e+01,1.9797999999999999e+02,-5.1799999999999997e+01
-4.4899999999999999e+01,1.9828000000000000e+02,-5.1799999999999997e+01
-4.3579999999999998e+01,1.9856999999999999e+02,-5.1799999999999997e+01
-4.2259999999999998e+01,1.9886000000000001e+02,-5.1799999999999997e+01
-4.0939999999999998e+01,1.9913999999999999e+02,-5.1799999999999997e+01
-3.9619999999999997e+01,1.9940000000000001e+02,-5.1799999999999997e+01
-3.8289999999999999e+01,1.9966000000000000e+02,-5.1799999999999997e+01
-3.6960000000000001e+01,1.9991000000000000e+02,-5.1799999999999997e+01
-3.5630000000000003e+01,2.0015000000000001e+02,-5.1799999999999997e+01
-3.4299999999999997e+01,2.0038999999999999e+02,-5.1799999999999997e+01
-3.2969999999999999e+01,2.0061000000000001e+02,-5.1799999999999997e+01
-3.1629999999999999e+01,2.0081999999999999e+02,-5.1799999999999997e+01
-3.0300000000000001e+01,2.0103000000000000e+02,-5.1799999999999997e+01
-2.8960000000000001e+01,2.0122999999999999e+02,-5.1799999999999997e+01
-2.7620000000000001e+01,2.0141000000000000e+02,-5.1799999999999997e+01
-2.6280000000000001e+01,2.0159000000000000e+02,-5.1799999999999997e+01
-2.4940000000000001e+01,2.0175999999999999e+02,-5.1799999999999997e+01
-2.3600000000000001e+01,2.0193000000000001e+02,-5.1799999999999997e+01
-2.2260000000000002e+01,2.0208000000000001e+02,-5.1799999999999997e+01
-2.0910000000000000e+01,2.0222000000000000e+02,-5.1799999999999997e+01
-1.9570000000000000e+01,2.0236000000000001e+02,-5.1799999999999997e+01
-1.8219999999999999e+01,2.0247999999999999e+02,-5.1799999999999997e+01
-1.6870000000000001e+01,2.0259999999999999e+02,-5.1799999999999997e+01
-1.5529999999999999e+01,2.0271000000000001e+02,-5.1799999999999997e+01
-1.4180000000000000e+01,2.0280000000000001e+02,-5.1799999999999997e+01
-1.2830000000000000e+01,2.0288999999999999e+02,-5.1799999999999997e+01
-1.1480000000000000e+01,2.0297999999999999e+02,-5.1799999999999997e+01
-1.0130000000000001e+01,2.0305000000000001e+02,-5.1799999999999997e+01
-8.7799999999999994e+00,2.0311000000000001e+02,-5.1799999999999997e+01
-7.4299999999999997e+00,2.0316000000000000e+02,-5.1799999999999997e+01
-6.0800000000000001e+00,2.0321000000000001e+02,-5.1799999999999997e+01
-4.7300000000000004e+00,2.0324000000000001e+02,-5.1799999999999997e+01
-3.3799999999999999e+00,2.0327000000000001e+02,-5.1799999999999997e+01
-2.0299999999999998e+00,2.0328999999999999e+02,-5.1799999999999997e+01
-6.8000000000000005e-01,2.0330000000000001e+02,-5.1799999999999997e+01
6.8000000000000005e-01,2.0330000000000001e+02,-5.1799999999999997e+01
2.0299999999999998e+00,2.0328999999999999e+02,-5.1799999999999997e+01
3.3799999999999999e+00,2.0327000000000001e+02,-5.1799999999999997e+01
4.7300000000000004e+00,2.0324000000000001e+02,-5.1799999999999997e+01
6.0800000000000001e+00,2.0321000000000001e+02,-5.1799999999999997e+01
