probe_config,condition,public_condition,edm_id,edm_side,edm_x,edm_y,edm_z,length_mm,scan_id,source_x,source_y,source_z,focus_x,focus_y,focus_z,ut_path_mm,central_focus_distance_mm,edm_to_focus_error_mm,edm_to_beam_axis_mm,projection_along_beam_mm,delay_span_us,n_elements,relative_amplitude_percent,amplitude_note,calibration_status,detection_status
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,174,76.68544525022392,138.27368049459716,-96.98799901999999,97.81,178.22,-51.8,63.5827991161337,63.90548107037091,2.9592577194289857,2.9333950409868335,63.515096921725046,0.0568357099500431,16,71.88966405459357,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,175,77.67345854672048,137.74102171860585,-96.97457748,98.99,177.57,-51.8,63.63790359371633,63.88650014647596,4.235942191531891,4.218084922504213,63.4979569229568,0.056374476145681,16,64.17223157061558,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,176,78.66411014347905,137.20047054419211,-96.95916328,100.17,176.91,-51.8,63.71577336653182,63.86470117578399,5.549171672421036,5.535461474067309,63.47486464707398,0.058049554626919,16,54.74784578203948,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,177,79.65740787968593,136.65196767981328,-96.94178614,101.35,176.24,-51.8,63.81670831989538,63.84012618872207,6.880923357369992,6.869620202278147,63.4458870145501,0.0623371999292743,16,44.618356045200244,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,178,80.64754321705742,136.0991558389293,-96.91720944,102.52,175.56,-51.8,63.93606985913761,63.80536948626521,8.215385337888904,8.205736082929961,63.407309707712926,0.0649768155452505,16,34.78381200376081,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,179,81.63004689986718,135.5439062502342,-96.8946638,103.68,174.88,-51.8,64.07995507449944,63.77348513640644,9.545949730121158,9.537259239326287,63.366247549872725,0.069821146634883,16,25.973910927261052,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,180,82.61987899685661,134.97882563437653,-96.86069073,104.84,174.18,-51.8,64.24053557943063,63.725439960058786,10.888129143705088,10.880293697686064,63.3124444369682,0.0716823038690961,16,18.506393809769296,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,181,83.60788392549938,134.40760448196198,-96.83397555000002,106.0,173.48,-51.8,64.4305600027475,63.687658990183536,12.2331008436128,12.225624245788964,63.26002824903276,0.0715182236441513,16,12.60164328392548,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,182,84.59294055552819,133.83213458533032,-96.79975881999998,107.15,172.77,-51.8,64.63833022641141,63.63926922655956,13.575330797074527,13.568165206317268,63.19824861016872,0.0745637033662731,16,8.213106376063942,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,183,85.57047921593103,133.25446490034227,-96.76716779,108.29,172.06,-51.8,64.86927951364544,63.59317854992408,14.910265130104166,14.903196940281326,63.13412821587583,0.07961012319128,16,5.133701353323095,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,184,86.55552985552967,132.66673571289243,-96.72314982,109.43,171.33,-51.8,65.11740148004857,63.53092773976435,16.255503875610874,16.248610706610975,63.05758182501799,0.0816672932698558,16,3.0578157806172745,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,185,87.53874353700574,132.07300059474943,-96.68617223,110.57,170.6,-51.8,65.39410039919254,63.478633530485,17.602039832076283,17.595048042746868,62.982558310957046,0.0817284589146254,16,1.7408068698895431,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,186,88.51921431031867,131.4750654376182,-96.64140973,111.7,169.86,-51.8,65.6876550245823,63.415329795901926,18.945359755095705,18.938306120051838,62.898398897998504,0.0818409513716886,16,0.9490152823823921,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,187,89.4978232044851,130.87123310812666,-96.60355614,112.83,169.12,-51.8,66.00907446726939,63.361796735542164,20.289665010788127,20.282317436869832,62.81580622276181,0.0874554237377545,16,0.4945888803084995,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,188,90.4785392247624,130.26100908287546,-96.54866009,113.95,168.36,-51.8,66.34179897490556,63.284161997114374,21.63545484268819,21.628028125140272,62.71732368847479,0.093056296554149,16,0.24628503389577094,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,189,91.45741110585878,129.6449057834983,-96.50059878,115.07,167.6,-51.8,66.7019546406468,63.216193040689966,22.982151906425123,22.97443033536177,62.62049427821944,0.0933443878405206,16,0.11722006986842652,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,190,92.43373680878452,129.0246417087771,-96.44448601,116.18,166.83,-51.8,67.07791526981595,63.136837600336776,24.325709778956092,24.317753991466432,62.51474672231445,0.0936805179183224,16,0.053445159239020594,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,191,93.40819686155088,128.39860198601892,-96.39508293,117.29,166.06,-51.8,67.48047842808546,63.066971094581,25.67004102548339,25.66165049186022,62.41069349812511,0.0996039232826042,16,0.023295116715649215,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,192,94.3850334709045,127.76603142406633,-96.32848612999999,118.39,165.27,-51.8,67.89393393416591,62.97278899681368,27.016221168956992,27.007618134317536,62.29104933911266,0.1099984448561386,16,0.009697152740331366,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,193,95.35465830662184,127.1317539885861,-96.26260892,119.48,164.48,-51.8,68.32648925594441,62.87962455298384,28.354508570066958,28.34561253108994,62.16940874964152,0.1105054211001643,16,0.0038814244267682636,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,194,96.32731653571805,126.48931505907314,-96.19430986,120.57,163.68,-51.8,68.7805791816355,62.78303509603806,29.698542156981368,29.68931626848963,62.04282853054677,0.1069755157232918,16,0.0014801006349318532,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,195,97.29810707414705,125.84121382985565,-96.13253329,121.66,162.88,-51.8,69.25984986724706,62.695669832910774,31.043273929307134,31.03353323472044,61.918063750436374,0.1076652980858732,16,0.000539528960610211,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,196,98.26661365319823,125.18903848302617,-96.06230859,122.74,162.07,-51.8,69.75301312153358,62.59635710976091,32.38513480364101,32.37496117138867,61.78466418686689,0.118351230608134,16,0.0001884999774014564,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,197,99.23291812447232,124.53279449132278,-95.98355049000001,123.81,161.25,-51.8,70.25976739893113,62.48497633659798,33.724227289146306,33.71370722593437,61.6426869955868,0.1252370019335309,16,6.31341101684875e-05,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_06,C2,94.9125,178.63,-51.36,4.0,198,100.20231826959248,123.86833004420504,-95.90229645,124.88,160.42,-51.8,70.78727884805583,62.37006577123624,35.06919953819877,35.05830443898888,61.4959684579045,0.1295054242433231,16,2.012638393257012e-05,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,0,-101.06726394213628,127.25995023257298,-92.69688896,-123.81,161.25,-51.8,180.11560586117528,57.83693502595371,188.09570911971917,180.0812787169271,3.5163234229312756,0.1930155149106625,16,2.8150004766083977e-177,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,1,-100.07751745712665,127.90456797971204,-92.79835191999999,-122.74,162.07,-51.8,179.01191678061159,57.98042532006059,186.90573690834103,178.9653916598656,4.081046128080001,0.1829342502001658,16,4.667500544376187e-175,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,2,-99.08546622281108,128.54498107697844,-92.89139934000002,-121.66,162.88,-51.8,177.90674215335707,58.112014243364904,185.7096420739914,177.8461194492113,4.643996175487494,0.1703829002050518,16,7.63630320569878e-173,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,3,-98.09102665230505,129.1811748035131,-92.97612393999998,-120.57,163.68,-51.8,176.7999854899464,58.231832921748044,184.5073494450831,176.72334461863358,5.20522199804606,0.1703360977993391,16,1.2328859979166482e-170,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,4,-97.09459468724685,129.81129349959517,-93.06773051,-119.48,164.48,-51.8,175.6962272877117,58.36138417544116,183.30714399403533,175.60139527120367,5.7718508246260605,0.1755228801790096,16,1.916889447014816e-168,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,5,-96.10121291813448,130.43305080786894,-93.15701946,-118.39,165.27,-51.8,174.59866961265607,58.48765781949792,182.1105567759596,174.48364011986183,6.336778442707558,0.1757560736500174,16,2.835115087516365e-166,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,6,-95.10038270872526,131.052720776527,-93.24742108,-117.29,166.06,-51.8,173.49640612943466,58.61550501655916,180.90617872049035,173.3588587317703,6.9071730141815415,0.1638925606475609,16,4.1902045879098535e-164,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,7,-94.10196282564083,131.66590235193462,-93.32051889,-116.18,166.83,-51.8,172.3954315121367,58.71888093083784,179.69688224688264,172.23356651230722,7.468826728908926,0.1572132453818113,16,6.040906707845754e-162,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,8,-93.10156424688411,132.27287594314078,-93.40069547,-115.07,167.6,-51.8,171.2975544868537,58.832267737655506,178.48961728697276,171.10895926477662,8.035933828848481,0.1576093936153171,16,8.390412933430882e-160,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,9,-92.09851964585609,132.87549962758467,-93.47297638,-113.95,168.36,-51.8,170.1978547945543,58.93448838087526,177.27587382170762,169.98036424590777,8.601485191332529,0.1580699116706263,16,1.1508041063942062e-157,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,10,-91.0935254159968,133.47180084380142,-93.55246616,-112.83,169.12,-51.8,169.1013720916661,59.04690390581846,176.06416841382006,168.85241679487143,9.172534318012971,0.1515375322761762,16,1.5206031521825807e-155,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,11,-90.09067323036084,134.06172646453413,-93.61482263,-111.7,169.86,-51.8,168.00573810757976,59.1350892713915,174.8472045508592,167.72346534050905,9.734845209028194,0.1451092732916876,16,1.9626935987049232e-153,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,12,-89.08586024753987,134.64530247794522,-93.68446651,-110.57,170.6,-51.8,166.91331963137958,59.23358059102117,173.63221901263026,166.59505288292178,10.302651372514653,0.1457541138286231,16,2.441478380651353e-151,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,13,-88.07821003446828,135.22445870700074,-93.74650219999998,-109.43,171.33,-51.8,165.8188927377417,59.321312305167865,172.41055069006075,165.46229263230666,10.868988252436292,0.1464900713624679,16,3.000540712177311e-149,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,14,-87.06863298333616,135.79714571340764,-93.81596148,-108.29,172.06,-51.8,164.72781424064553,59.41954256097418,171.19086862110956,164.3300322803838,11.44085989900406,0.1447549065132669,16,3.5536799841172693e-147,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,15,-86.06674050486093,136.35975562465524,-93.87386036999999,-107.15,172.77,-51.8,163.64510875465885,59.50142395645632,169.97552479474803,163.20427480848403,12.003595443072413,0.1388575798422664,16,3.975159620525827e-145,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,16,-85.05711484783701,136.91970213652166,-93.93383223,-106.0,173.48,-51.8,162.55780571159954,59.58623697422697,168.75217959851662,162.07090935872088,12.572212908132816,0.1355547657518805,16,4.440009342909873e-143,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,17,-84.04445481020291,137.47514817557197,-93.98650076999999,-104.84,174.18,-51.8,161.4683220961575,59.66072153780342,167.52195133548918,160.93282524740272,13.139436762563744,0.1365944009449222,16,4.901431494430519e-141,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,18,-83.02989620714543,138.02397030722034,-94.04681895,-103.68,174.88,-51.8,160.38234108413073,59.746024326015224,166.2936602497221,159.79508860255208,13.71222046675836,0.1349077270963654,16,5.2155127997435906e-139,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,19,-82.02284923118857,138.56292889870124,-94.0955844,-102.52,175.56,-51.8,159.30434207157973,59.8149890867788,165.06938940715204,158.66340938118427,14.275711064518436,0.1291910550515851,16,5.251763612088516e-137,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,20,-81.00797007779987,139.09895099755246,-94.14684997,-101.35,176.24,-51.8,158.2218606337627,59.88748955115404,163.83705429251955,157.52389041759454,14.845239308124846,0.1263923150381636,16,5.277457645033647e-135,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,21,-79.98985380282676,139.6303791896473,-94.1911362,-100.17,176.91,-51.8,157.13704371725282,59.95011973824505,162.59764010971992,156.37927121571025,15.413437067739178,0.1208595018226326,16,5.242859760081472e-133,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,22,-78.97445360186921,140.15358025375622,-94.23360183,-98.99,177.57,-51.8,156.05785267148875,60.01017520812455,161.3610361557275,155.2375670229816,15.979711049370817,0.1192956910688636,16,4.978540209669529e-131,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,23,-77.96176675772058,140.66861322988618,-94.27421583999998,-97.81,178.22,-51.8,154.98423607185967,60.067612091887845,160.1271838859661,154.0987011356381,16.54399404881498,0.1207121122015166,16,4.521204506035839e-129,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,24,-76.9411542991823,141.18042021534526,-94.31777737,-96.62,178.87,-51.8,153.90628512153955,60.12921739841066,158.88520890646177,152.95175700737553,17.114456703891452,0.1221227271216349,16,4.094804588750045e-127,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,25,-75.9232444531395,141.68402052323444,-94.35958453,-95.43,179.51,-51.8,152.8339364425237,60.188341651086205,157.64592988482133,151.8075328117682,17.68290445942897,0.1205964272469941,16,3.5475935707387984e-125,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,26,-74.90803295846294,142.1794737384366,-94.39960685,-94.24,180.14,-51.8,151.7671390675643,60.24494175882724,156.40928814891396,150.6659508463759,18.24926728147848,0.1155595911238727,16,2.941552240880259e-123,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,27,-73.88930250705718,142.67027920054565,-94.43303936000001,-93.04,180.76,-51.8,150.69775283382188,60.292222467893005,155.165253195585,149.5186802262167,18.814275765333612,0.113807595917958,16,2.4130829109105577e-121,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,28,-72.86256143441832,143.15755314239664,-94.46988597999999,-91.83,181.38,-51.8,149.6242193666929,60.344331457624314,153.91304213499907,148.36308826225402,19.385589038738605,0.1121764207232267,16,1.9727208847857062e-119,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,29,-71.84906988089436,143.63215031348173,-94.49989357999999,-90.63,181.98,-51.8,148.56571615609107,60.38676861251852,152.67400937700563,147.22064604230795,19.946262704017876,0.1074213783490272,16,1.4842457093757667e-117,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,30,-70.82124947390368,144.10650975148727,-94.52880876,-89.40999999999998,182.58,-51.8,147.4949988556279,60.427660852233096,151.41676743098827,146.06144582920734,20.514110502364122,0.109183194390102,16,1.1493548070584642e-115,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,31,-69.80230898618166,144.569419919906,-94.56072751000002,-88.2,183.17,-51.8,146.43780861678445,60.47280078137735,150.17190426058397,144.9127845587945,21.07882026827859,0.1077526787999652,16,8.257779846964847e-114,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,32,-68.77959137778046,145.02757896515322,-94.58645539,-86.98,183.75,-51.8,145.37787078130074,60.50918549820488,148.91940158773807,143.75792959590774,21.64215772982469,0.1097801401138518,16,5.871075421693277e-112,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,33,-67.75518633892153,145.47862928269154,-94.62058292,-85.76,184.33,-51.8,144.32217027919606,60.55744911398175,147.66863278723073,142.60282494184878,22.210879151931238,0.1050510931610269,16,4.027599821628792e-110,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,34,-66.73110119093552,145.9239363184515,-94.63870817,-84.53,184.89,-51.8,143.26475859970319,60.58308208835396,146.41068072121652,141.44361293981103,22.77049439876412,0.1004003033517548,16,2.716518419215254e-108,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,35,-65.70531941137486,146.362086083332,-94.66534497,-83.29999999999998,185.45,-51.8,142.21164478720468,60.62075221217313,145.15441002342988,140.2840290359584,23.335447510610432,0.1027187009011321,16,1.7680649492504867e-106,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,36,-64.67553897289534,146.79533630202036,-94.68618823000001,-82.06,186.0,-51.8,141.15571853373277,60.65022903315037,143.89031947719764,139.11783964123387,23.899028606416767,0.0983764946856808,16,1.1384948818463208e-104,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,37,-63.648181633916536,147.22055125649797,-94.70559865000001,-80.81999999999998,186.54,-51.8,140.10506154485154,60.677679512367035,142.62833778478242,137.95336505476868,24.46011734543319,0.1037516981941557,16,7.032518405866951e-103,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,38,-62.61922779818277,147.63847542402297,-94.73368904,-79.58,187.08,-51.8,139.05898626028616,60.71740532287882,141.36802976362796,136.78843978773304,25.02647398608497,0.1022549198010835,16,4.191606420151744e-101,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,39,-61.59671464743397,148.04774852914096,-94.75018278,-78.34,187.6,-51.8,138.01881166892517,60.740730993682746,140.110125113248,135.62719344105105,25.58235278089081,0.0981009049476782,16,2.3851422177934877e-99,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,40,-60.566037501523134,148.45271926934734,-94.77132180000001,-77.09,188.12,-51.8,136.9751618824698,60.77062608246384,138.8438505633217,134.45688576404962,26.144614041177316,0.1005144546791214,16,1.3501325276650118e-97,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,41,-59.53774555123205,148.84971724342887,-94.79109671,-75.84,188.63,-51.8,135.93676951778698,60.798592028382515,137.57951784059284,133.28800873389972,26.704157629174876,0.0966240090967645,16,7.3375334754687695e-96,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,42,-58.5051388002602,149.2416825545593,-94.80556977,-74.58,189.13,-51.8,134.8954517338679,60.81906002612575,136.30707167733448,132.11190394331325,27.26220341346345,0.0926941162656831,16,3.945136668823964e-94,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,43,-57.474820273398045,149.6257091301033,-94.81875198999998,-73.31999999999998,189.62,-51.8,133.8593031592128,60.837702500434276,135.0364493729378,130.93702272389694,27.81742479942625,0.0913890503831744,16,2.0371900783938567e-92,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,44,-56.44677002416326,150.00185390579003,-94.83062015,-72.06,190.1,-51.8,132.82827876032454,60.85448661326919,133.7675930083591,129.76328375372537,28.3697343639422,0.0942543219824258,16,1.0106893750487256e-90,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,45,-55.41050915712752,150.37329735342556,-94.84773718,-70.79,190.58,-51.8,131.79421836773804,60.87869374924539,132.49030749171806,128.5801776013176,28.928427595993583,0.0904351182301219,16,4.981720088519678e-89,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,46,-54.38014683603681,150.73647558124253,-94.85333012,-69.52,191.04,-51.8,130.76528566709297,60.88660336084978,131.21484305996023,127.39983303362193,29.476134051155434,0.0892019019219851,16,2.349505513682752e-87,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,47,-53.34834076633672,151.09213428069904,-94.86802828,-68.25,191.5,-51.8,129.74155979136833,60.90738969806669,129.94090002478052,126.2186468233235,30.028745081776755,0.0946142085804062,16,1.0693860768319917e-85,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
1D16,B_PA2_to_C2,PA2 → C2,EDM_07,C2,61.687000000000005,192.4055,-51.36,6.0,48,-52.31875257280349,151.43996288809893,-94.88149583,-66.98,191.95,-51.8,128.72298726272064,60.926435689931715,128.6685585885301,125.03832152531444,30.57818830425743,0.090999589540182,16,4.679217717166401e-84,"Relative amplitude, not calibrated dB",Pending local geometry echo calibration,
