config,condition,scan_id,element_id,delay_us,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,element_x,element_y,element_z
1D16,B_PA2_to_C2,40,14,0.1040328159086279,-71.56109641508871,150.46512977948345,-88.7598640362138,-77.09,188.12,-51.8,-68.43347835525873,150.8871258049186,-89.7241900321002
1D16,B_PA2_to_C2,40,15,0.0529672470985538,-71.56109641508871,150.46512977948345,-88.7598640362138,-77.09,188.12,-51.8,-67.86482052619874,150.96385235499773,-89.89952203135226
1D16,B_PA2_to_C2,40,16,0.0,-71.56109641508871,150.46512977948345,-88.7598640362138,-77.09,188.12,-51.8,-67.29616269713874,151.04057890507684,-90.07485403060431
1D16,B_PA2_to_C2,41,1,0.5696511294430984,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-74.8036246671057,150.03430769155773,-87.7774564740506
1D16,B_PA2_to_C2,41,2,0.5458133108349479,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-74.23412160354101,150.11013614019896,-87.95041978509406
1D16,B_PA2_to_C2,41,3,0.5199045072212591,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-73.66461853997635,150.18596458884016,-88.12338309613752
1D16,B_PA2_to_C2,41,4,0.4919345240702597,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-73.09511547641168,150.2617930374814,-88.29634640718098
1D16,B_PA2_to_C2,41,5,0.4619138775754905,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-72.525612412847,150.33762148612263,-88.46930971822444
1D16,B_PA2_to_C2,41,6,0.4298537755058405,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-71.95610934928233,150.41344993476386,-88.6422730292679
1D16,B_PA2_to_C2,41,7,0.3957660970405925,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-71.38660628571766,150.48927838340506,-88.81523634031136
1D16,B_PA2_to_C2,41,8,0.3596633716708552,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-70.81710322215298,150.5651068320463,-88.98819965135482
1D16,B_PA2_to_C2,41,9,0.3215587572508696,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-70.24760015858831,150.64093528068753,-89.1611629623983
1D16,B_PA2_to_C2,41,10,0.281466017284238,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,-69.67809709502363,150.71676372932876,-89.33412627344175
