condition,x_mm,y_mm,z_mm,green_amplitude_percent,frequency_hz,velocity_m_per_s,wavelength_mm,physics_level
B_PA2_to_C2,96.7123595505618,-191.18089887640448,-51.8,2.4229575311072282,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,98.52359550561798,-191.18089887640448,-51.8,2.4325871739554006,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,100.33483146067415,-191.18089887640448,-51.8,2.532865330670508,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,102.14606741573033,-191.18089887640448,-51.8,2.6429131085824396,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,103.95730337078652,-191.18089887640448,-51.8,2.7377988595954177,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,105.7685393258427,-191.18089887640448,-51.8,2.816022070604539,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,107.57977528089887,-191.18089887640448,-51.8,2.8763202760911994,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,109.39101123595506,-191.18089887640448,-51.8,2.9176956070275257,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,111.20224719101124,-191.18089887640448,-51.8,2.939436395576279,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,113.01348314606741,-191.18089887640448,-51.8,2.943185378229056,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,114.8247191011236,-191.18089887640448,-51.8,2.9425853388562446,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,116.63595505617977,-191.18089887640448,-51.8,2.939685801340274,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,118.44719101123596,-191.18089887640448,-51.8,2.931168644415219,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,120.25842696629213,-191.18089887640448,-51.8,2.9307861286886365,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,122.06966292134831,-191.18089887640448,-51.8,2.9267806311608506,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,123.8808988764045,-191.18089887640448,-51.8,2.9173423275304566,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,125.69213483146068,-191.18089887640448,-51.8,2.9168756764235098,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,127.50337078651685,-191.18089887640448,-51.8,2.9114558897142038,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,129.31460674157304,-191.18089887640448,-51.8,2.9005465267743347,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,131.1258426966292,-191.18089887640448,-51.8,2.898148371372652,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,132.9370786516854,-191.18089887640448,-51.8,2.891328777648311,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,134.7483146067416,-191.18089887640448,-51.8,2.8786158176744028,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,136.55955056179775,-191.18089887640448,-51.8,2.8743326706955368,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,138.37078651685394,-191.18089887640448,-51.8,2.8647699094797456,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,140.1820224719101,-191.18089887640448,-51.8,2.8500390884339333,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,141.9932584269663,-191.18089887640448,-51.8,2.8420627279708883,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,143.80449438202248,-191.18089887640448,-51.8,2.830345947970354,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,145.61573033707867,-191.18089887640448,-51.8,2.8130849754340574,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,147.42696629213484,-191.18089887640448,-51.8,2.8024775224322185,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,149.238202247191,-191.18089887640448,-51.8,2.7869702986443308,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,151.0494382022472,-191.18089887640448,-51.8,2.7667788553306987,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,152.86067415730338,-191.18089887640448,-51.8,2.751601918462063,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,154.67191011235957,-191.18089887640448,-51.8,2.73346891071148,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,156.48314606741573,-191.18089887640448,-51.8,2.7095756406575027,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,158.29438202247192,-191.18089887640448,-51.8,2.692165201321334,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,160.10561797752808,-191.18089887640448,-51.8,2.6703545211897826,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,161.91685393258427,-191.18089887640448,-51.8,2.643112107104223,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,163.72808988764046,-191.18089887640448,-51.8,2.6207650840191343,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,165.53932584269666,-191.18089887640448,-51.8,2.5966774168863838,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,167.35056179775282,-191.18089887640448,-51.8,2.565855441203366,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,169.16179775280898,-191.18089887640448,-51.8,2.5415311858591654,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,170.97303370786517,-191.18089887640448,-51.8,2.513590221540814,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,172.78426966292136,-191.18089887640448,-51.8,2.485291732534415,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,174.59550561797755,-191.18089887640448,-51.8,2.4794712950923654,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,176.4067415730337,-191.18089887640448,-51.8,2.470455079814714,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,178.2179775280899,-191.18089887640448,-51.8,2.4637650041180845,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,180.02921348314607,-191.18089887640448,-51.8,2.4593662730573893,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,181.84044943820226,-191.18089887640448,-51.8,2.4519118692753823,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,183.65168539325845,-191.18089887640448,-51.8,2.441484967212258,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,185.46292134831464,-191.18089887640448,-51.8,2.4339397914350696,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,187.2741573033708,-191.18089887640448,-51.8,2.42832111941259,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,189.08539325842696,-191.18089887640448,-51.8,2.4198587538948124,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,190.89662921348315,-191.18089887640448,-51.8,2.40863369260394,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,192.70786516853934,-191.18089887640448,-51.8,2.398971516851006,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,194.51910112359553,-191.18089887640448,-51.8,2.3927514085273494,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,196.3303370786517,-191.18089887640448,-51.8,2.383884425463114,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,198.14157303370789,-191.18089887640448,-51.8,2.372448122707254,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,199.95280898876405,-191.18089887640448,-51.8,2.3585304984919757,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,201.76404494382024,-191.18089887640448,-51.8,2.3523803021959826,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,203.57528089887643,-191.18089887640448,-51.8,2.343764624454424,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,205.38651685393262,-191.18089887640448,-51.8,2.332756259723523,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,207.19775280898878,-191.18089887640448,-51.8,2.3194313106731115,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,209.00898876404497,-191.18089887640448,-51.8,2.3065907895946554,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,210.82022471910113,-191.18089887640448,-51.8,2.2986871048719735,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,212.63146067415732,-191.18089887640448,-51.8,2.2885522872479576,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,214.4426966292135,-191.18089887640448,-51.8,2.2762566450614568,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,216.25393258426968,-191.18089887640448,-51.8,2.261873069211983,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,218.06516853932587,-191.18089887640448,-51.8,2.2482695072091894,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,219.87640449438203,-191.18089887640448,-51.8,2.2393647167253947,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,221.68764044943822,-191.18089887640448,-51.8,2.2284416673750505,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,223.4988764044944,-191.18089887640448,-51.8,2.2155668039548946,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,225.31011235955057,-191.18089887640448,-51.8,2.200808587745595,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,227.12134831460676,-191.18089887640448,-51.8,2.184237240223337,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,228.93258426966295,-191.18089887640448,-51.8,2.173659070154609,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,230.74382022471912,-191.18089887640448,-51.8,2.1625873389809254,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,232.5550561797753,-191.18089887640448,-51.8,2.1497501707653357,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,234.36629213483147,-191.18089887640448,-51.8,2.1352108569839143,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,236.17752808988766,-191.18089887640448,-51.8,2.119034053614992,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,237.98876404494385,-191.18089887640448,-51.8,2.1036820186130614,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,239.8,-191.18089887640448,-51.8,2.0931065005107556,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,78.6,-187.08988764044943,-51.8,2.321871280146114,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,80.41123595505617,-187.08988764044943,-51.8,2.3397685224303184,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,82.22247191011236,-187.08988764044943,-51.8,2.3515231183732777,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,84.03370786516854,-187.08988764044943,-51.8,2.3647055668583943,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,85.84494382022471,-187.08988764044943,-51.8,2.3771855343098673,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,87.65617977528089,-187.08988764044943,-51.8,2.3912563206366757,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,89.46741573033708,-187.08988764044943,-51.8,2.4023962759117112,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,91.27865168539326,-187.08988764044943,-51.8,2.4147713419425187,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,93.08988764044943,-187.08988764044943,-51.8,2.4260793963154614,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,94.90112359550562,-187.08988764044943,-51.8,2.437504486437627,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,96.7123595505618,-187.08988764044943,-51.8,2.449386544790994,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,98.52359550561798,-187.08988764044943,-51.8,2.45957867767623,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,100.33483146067415,-187.08988764044943,-51.8,2.5667556433529857,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,102.14606741573033,-187.08988764044943,-51.8,2.6802706874327313,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,103.95730337078652,-187.08988764044943,-51.8,2.7780405678450943,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,105.7685393258427,-187.08988764044943,-51.8,2.858481579950507,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,107.57977528089887,-187.08988764044943,-51.8,2.9202640133969755,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,109.39101123595506,-187.08988764044943,-51.8,2.9623407658429146,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,111.20224719101124,-187.08988764044943,-51.8,2.9839705391598366,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,113.01348314606741,-187.08988764044943,-51.8,2.9896951449668663,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,114.8247191011236,-187.08988764044943,-51.8,2.987735046197502,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,116.63595505617977,-187.08988764044943,-51.8,2.9856788293015946,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,118.44719101123596,-187.08988764044943,-51.8,2.9783187925355885,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,120.25842696629213,-187.08988764044943,-51.8,2.975636915214679,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,122.06966292134831,-187.08988764044943,-51.8,2.9730520768909052,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,123.8808988764045,-187.08988764044943,-51.8,2.965428565689439,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,125.69213483146068,-187.08988764044943,-51.8,2.961729803857303,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,127.50337078651685,-187.08988764044943,-51.8,2.9582810398237407,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,129.31460674157304,-187.08988764044943,-51.8,2.9496928118249577,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,131.1258426966292,-187.08988764044943,-51.8,2.943099630440004,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,132.9370786516854,-187.08988764044943,-51.8,2.9387100813444484,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,134.7483146067416,-187.08988764044943,-51.8,2.9283893031174313,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,136.55955056179775,-187.08988764044943,-51.8,2.919251770662554,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,138.37078651685394,-187.08988764044943,-51.8,2.9125090503096334,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,140.1820224719101,-187.08988764044943,-51.8,2.8993696768984356,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,141.9932584269663,-187.08988764044943,-51.8,2.8867406952541206,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,143.80449438202248,-187.08988764044943,-51.8,2.8781015609165626,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,145.61573033707867,-187.08988764044943,-51.8,2.8627352095421625,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,147.42696629213484,-187.08988764044943,-51.8,2.8465047425602306,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,149.238202247191,-187.08988764044943,-51.8,2.834291869433224,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,151.0494382022472,-187.08988764044943,-51.8,2.814993496902993,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,152.86067415730338,-187.08988764044943,-51.8,2.794520706518788,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,154.67191011235957,-187.08988764044943,-51.8,2.7796346310121347,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,156.48314606741573,-187.08988764044943,-51.8,2.7583643241917284,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,158.29438202247192,-187.08988764044943,-51.8,2.7332567352194315,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,160.10561797752808,-187.08988764044943,-51.8,2.714980743220513,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,161.91685393258427,-187.08988764044943,-51.8,2.6892196850657073,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,163.72808988764046,-187.08988764044943,-51.8,2.6617946706340176,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,165.53932584269666,-187.08988764044943,-51.8,2.6389646615451676,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,167.35056179775282,-187.08988764044943,-51.8,2.6116559512911466,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,169.16179775280898,-187.08988764044943,-51.8,2.580514423586274,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,170.97303370786517,-187.08988764044943,-51.8,2.553207506839266,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,172.78426966292136,-187.08988764044943,-51.8,2.524589093110812,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,174.59550561797755,-187.08988764044943,-51.8,2.5038723710900506,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,176.4067415730337,-187.08988764044943,-51.8,2.50036038507277,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,178.2179775280899,-187.08988764044943,-51.8,2.493651115498997,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,180.02921348314607,-187.08988764044943,-51.8,2.483829769478458,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,181.84044943820226,-187.08988764044943,-51.8,2.475064992897206,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,183.65168539325845,-187.08988764044943,-51.8,2.4700688386778933,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,185.46292134831464,-187.08988764044943,-51.8,2.462098600705354,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,187.2741573033708,-187.08988764044943,-51.8,2.4512378214539092,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,189.08539325842696,-187.08988764044943,-51.8,2.4407354987137824,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,190.89662921348315,-187.08988764044943,-51.8,2.4349151052972497,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,192.70786516853934,-187.08988764044943,-51.8,2.4263285192340387,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,194.51910112359553,-187.08988764044943,-51.8,2.4150561620969855,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,196.3303370786517,-187.08988764044943,-51.8,2.4011826104475356,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,198.14157303370789,-187.08988764044943,-51.8,2.394585662491628,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,199.95280898876405,-187.08988764044943,-51.8,2.386081699506119,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,201.76404494382024,-187.08988764044943,-51.8,2.3750794808109292,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,203.57528089887643,-187.08988764044943,-51.8,2.361658383123526,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,205.38651685393262,-187.08988764044943,-51.8,2.3486976902404146,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,207.19775280898878,-187.08988764044943,-51.8,2.3407711272978733,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,209.00898876404497,-187.08988764044943,-51.8,2.3305178661523027,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,210.82022471910113,-187.08988764044943,-51.8,2.3180114702402785,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,212.63146067415732,-187.08988764044943,-51.8,2.303328279006064,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,214.4426966292135,-187.08988764044943,-51.8,2.290003071888911,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,216.25393258426968,-187.08988764044943,-51.8,2.280884884456039,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,218.06516853932587,-187.08988764044943,-51.8,2.2696651480600925,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,219.87640449438203,-187.08988764044943,-51.8,2.256413620331152,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,221.68764044943822,-187.08988764044943,-51.8,2.241202211985023,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,223.4988764044944,-187.08988764044943,-51.8,2.22410471167398,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,225.31011235955057,-187.08988764044943,-51.8,2.2143736253160733,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,227.12134831460676,-187.08988764044943,-51.8,2.20287209488017,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,228.93258426966295,-187.08988764044943,-51.8,2.18953620796198,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,230.74382022471912,-187.08988764044943,-51.8,2.1744325912508877,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,232.5550561797753,-187.08988764044943,-51.8,2.1576293130299766,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,234.36629213483147,-187.08988764044943,-51.8,2.1434178945263667,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,236.17752808988766,-187.08988764044943,-51.8,2.1323222559880675,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,237.98876404494385,-187.08988764044943,-51.8,2.1195638747571715,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,239.8,-187.08988764044943,-51.8,2.1052034167265337,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,78.6,-182.99887640449438,-51.8,2.3443657016973076,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,80.41123595505617,-182.99887640449438,-51.8,2.356569332470155,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,82.22247191011236,-182.99887640449438,-51.8,2.371574526073749,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,84.03370786516854,-182.99887640449438,-51.8,2.3861335400786015,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,85.84494382022471,-182.99887640449438,-51.8,2.4004188388243373,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,87.65617977528089,-182.99887640449438,-51.8,2.4136557176804794,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,89.46741573033708,-182.99887640449438,-51.8,2.426062143066652,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,91.27865168539326,-182.99887640449438,-51.8,2.4396658887492846,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,93.08988764044943,-182.99887640449438,-51.8,2.450951218782126,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,94.90112359550562,-182.99887640449438,-51.8,2.465189493311276,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,96.7123595505618,-182.99887640449438,-51.8,2.4750672781391367,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,98.52359550561798,-182.99887640449438,-51.8,2.4858365245420386,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,100.33483146067415,-182.99887640449438,-51.8,2.600654171632903,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,102.14606741573033,-182.99887640449438,-51.8,2.7177836736743886,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,103.95730337078652,-182.99887640449438,-51.8,2.818557333919909,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,105.7685393258427,-182.99887640449438,-51.8,2.9013026034499307,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,107.57977528089887,-182.99887640449438,-51.8,2.9646181443080764,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,109.39101123595506,-182.99887640449438,-51.8,3.007404693765442,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
B_PA2_to_C2,111.20224719101124,-182.99887640449438,-51.8,3.028889986066948,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
