probe_config,condition,public_condition,scan_id,edm_id,edm_side,edm_x,edm_y,edm_z,length_mm,source_x,source_y,source_z,focus_x,focus_y,focus_z,ut_path_mm,source_to_focus_mm,edm_to_focus_error_mm,edm_to_beam_axis_mm,projection_along_beam_mm,delay_span_us,n_elements,green_incident,green_phase_proxy,finite_beam_factor,born_response,kirchhoff_zone_response,edge_gtd_response,total_physics_response,continuous_geometry_echo,response_vs_geometry_percent_raw,note,edm_detectability_percent
1D16,PA1_TO_C1,PA1 → C1,0,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-149.90804692985947,151.2775293093675,-92.07492606,-124.23,120.25,-51.8,58.36460959517803,56.95734665795266,4.915821014845835,4.763938398933852,58.16985941300453,1.0858863497585285,16,1.0280202406246728,-0.5759963036720268,0.972933422169452,0.3500683377696492,0.44684268255087495,0.6492289944032088,1.1569120117789864,58.99151202000138,1.9611499555846768,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,36.278181819081446
1D16,PA1_TO_C1,PA1 → C1,22,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-117.4015799372483,165.12263995325603,-81.52131262,-99.0531156252312,141.7115446465763,-51.8,58.198622107938135,42.04880438161801,37.797772591229496,37.72997232655327,44.31172309333175,1.0654371423802864,16,1.0309522429709923,0.8418060944438295,0.1814537622872083,0.06547455712893292,0.05346803365710711,0.11205502939888257,0.18479809614793807,79.90714716894192,0.2312660415184549,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,5.794856362123877
1D16,PA1_TO_C1,PA1 → C1,23,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-115.89026747389566,165.6832415368084,-81.10493361,-97.8140229190828,142.56760508096949,-51.8,58.723601131453144,41.471223756364104,39.289554233955805,39.22623970896583,43.70084035966308,1.0689957442861004,16,1.0217357049628075,0.821414444279494,0.15807023173081308,0.05652709987789083,0.04449729696069727,0.0961078997808953,0.15770583729558674,81.02003499437077,0.19465041863601273,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,4.945303515815471
1D16,PA1_TO_C1,PA1 → C1,24,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-114.38374866471656,166.23508939740233,-80.6930734,-96.56919061106257,143.41537880798327,-51.8,59.284497386124904,40.9011902092059,40.78109045532333,40.72257344841833,43.08507446974677,1.0664711597004717,16,1.0120689665160685,0.13572250534907157,0.13696349201516098,0.04851577493497551,0.03676159977856012,0.08192546156027793,0.13376226901905083,82.14919866179694,0.16282845261795142,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,4.194486587224621
1D16,PA1_TO_C1,PA1 → C1,25,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-112.87708954377928,166.7784937043893,-80.29712085999998,-95.31611782598392,144.25087126756995,-51.8,59.886468128403614,40.3480779918764,42.271618903113605,42.21814030152739,42.4737294615725,1.0674328546458476,16,1.001895785060374,-0.287962740596101,0.1180500704990826,0.0413958538206888,0.030648318792124853,0.06940933924647526,0.11316280948743113,83.27534215326182,0.13588993639817623,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,3.5485334545280667
1D16,PA1_TO_C1,PA1 → C1,26,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-111.37036182984778,167.31584232356897,-79.89689390000001,-94.0584099843881,145.07942248890697,-51.8,60.520332419956375,39.79444044826767,43.762083771678085,43.713548257550826,41.854943972687366,1.069741948687259,16,0.9914023535702723,-0.39873243915953915,0.10120648369746278,0.0351177211469826,0.029109846374941437,0.05845239403739417,0.09814396924745457,84.43390489101016,0.11623762915400132,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,3.077576103069869
1D16,PA1_TO_C1,PA1 → C1,27,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-109.84883488179057,167.85016377831334,-79.50620210999999,-92.79086403932423,145.89280952110386,-51.8,61.19796780323364,39.252177144703644,45.250993960272154,45.20688893158556,41.249587347910634,1.0701517962031808,16,0.9804247126786073,-0.10226016340154877,0.08632147599541853,0.02962109790528053,0.02759412604652931,0.0489311223578167,0.08491707704770124,85.6003474052743,0.09920179020496481,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,2.6628102477251927
1D16,PA1_TO_C1,PA1 → C1,28,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-108.34177621247846,168.3729833905493,-79.11749698999998,-91.51717346437468,146.69657134598236,-51.8,61.89950832214682,38.71924248427397,46.739342688637194,46.70035542372633,40.62789600534537,1.0718014708145862,16,0.9693130305290777,0.42391549559849817,0.07323329247538386,0.02484509463272782,0.026113172515229776,0.044484153681864785,0.07635393666385791,86.7785572345503,0.08798710084276222,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,2.394289253367383
1D16,PA1_TO_C1,PA1 → C1,29,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-106.81977257639309,168.8926958202528,-78.73818939,-90.23528945900809,147.48719891243675,-51.8,62.642459068863516,38.19563359538443,48.22645758437112,48.19193097904119,40.0201882392571,1.0703829270771177,16,0.9578168049571836,0.9819927464101383,0.061811483097046586,0.02072142703738734,0.02466486595772434,0.0436029496215147,0.07119139409330111,87.96817027813418,0.0809285834503674,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,2.23240342616829
1D16,PA1_TO_C1,PA1 → C1,30,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-105.30238674884818,169.40373249527613,-78.36332236999998,-88.94780272681719,148.268662840241,-51.8,63.412778239065155,37.67988433089199,49.713052154102336,49.68310425803046,39.40519756685063,1.0717564149925425,16,0.9461815373204587,0.5241293508679807,0.05189644345656724,0.017186209827919668,0.023257385140407965,0.042716085155267196,0.06652774409887587,89.1722482609983,0.07460588400121501,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,2.0861617580762157
1D16,PA1_TO_C1,PA1 → C1,31,EDM_01,C1,-126.838,116.0865,-51.63,4.0,-103.77973810794379,169.9088316035536,-77.99528525000001,-87.65227176658898,149.03671069321462,-51.8,64.2156919065691,37.174367125967464,51.19830643595528,51.17266601210578,38.794501417763826,1.072912905277578,16,0.93435106309058,-0.8274188667736382,0.04334882765985348,0.014176058122700052,0.021892412958976343,0.04182194618635634,0.062312333814426184,90.38486085356742,0.06894111826468201,Green + Born + Kirchhoff zone + Edge/GTD proxy; display normalized; real calibration pending,1.9539758881187115
