condition,x_mm,y_mm,z_mm,green_amplitude_percent,frequency_hz,velocity_m_per_s,wavelength_mm,physics_level
A_PA1_to_C1,167.35056179775282,-150.27078651685395,-51.8,0.7655718916109103,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,169.16179775280898,-150.27078651685395,-51.8,0.7625857049349596,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,170.97303370786517,-150.27078651685395,-51.8,0.763240457718964,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,172.78426966292136,-150.27078651685395,-51.8,0.7619404840467363,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,174.59550561797755,-150.27078651685395,-51.8,0.7587214515847653,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,176.4067415730337,-150.27078651685395,-51.8,0.7536282713813522,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,178.2179775280899,-150.27078651685395,-51.8,0.7502373029859714,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,180.02921348314607,-150.27078651685395,-51.8,0.750744425968218,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,181.84044943820226,-150.27078651685395,-51.8,0.7494129916199597,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,183.65168539325845,-150.27078651685395,-51.8,0.7462778877170637,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,185.46292134831464,-150.27078651685395,-51.8,0.7413823037697125,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,187.2741573033708,-150.27078651685395,-51.8,0.7374329322815144,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,189.08539325842696,-150.27078651685395,-51.8,0.7378083857031604,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,190.89662921348315,-150.27078651685395,-51.8,0.7364573467623922,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,192.70786516853934,-150.27078651685395,-51.8,0.733413803569534,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,194.51910112359553,-150.27078651685395,-51.8,0.7287191746900317,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,196.3303370786517,-150.27078651685395,-51.8,0.7232999542941835,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,198.14157303370789,-150.27078651685395,-51.8,0.7239340336745228,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,199.95280898876405,-150.27078651685395,-51.8,0.7229477275652559,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,201.76404494382024,-150.27078651685395,-51.8,0.720372269407814,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,203.57528089887643,-150.27078651685395,-51.8,0.7162455800983177,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,205.38651685393262,-150.27078651685395,-51.8,0.7106118655931266,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,207.19775280898878,-150.27078651685395,-51.8,0.7089686131001927,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,209.00898876404497,-150.27078651685395,-51.8,0.7085547965168146,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,210.82022471910113,-150.27078651685395,-51.8,0.7066490850094822,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,212.63146067415732,-150.27078651685395,-51.8,0.7032852178525193,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,214.4426966292135,-150.27078651685395,-51.8,0.6985026136360677,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,216.25393258426968,-150.27078651685395,-51.8,0.6936528473479973,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,218.06516853932587,-150.27078651685395,-51.8,0.6936320557373193,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,219.87640449438203,-150.27078651685395,-51.8,0.6922142061158565,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,221.68764044943822,-150.27078651685395,-51.8,0.6894297188631677,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,223.4988764044944,-150.27078651685395,-51.8,0.6853141153502827,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,225.31011235955057,-150.27078651685395,-51.8,0.6799076797712309,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,227.12134831460676,-150.27078651685395,-51.8,0.6785933977205812,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,228.93258426966295,-150.27078651685395,-51.8,0.6773958480569022,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,230.74382022471912,-150.27078651685395,-51.8,0.6749218437501858,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,232.5550561797753,-150.27078651685395,-51.8,0.6712041468535921,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,234.36629213483147,-150.27078651685395,-51.8,0.6718366646288222,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,236.17752808988766,-150.27078651685395,-51.8,0.6796813807408107,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,237.98876404494385,-150.27078651685395,-51.8,0.6859923873844163,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,239.8,-150.27078651685395,-51.8,0.6907629013901102,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,78.6,-146.17977528089887,-51.8,0.8807959596119319,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,80.41123595505617,-146.17977528089887,-51.8,0.8814648891366498,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,82.22247191011236,-146.17977528089887,-51.8,0.8788061869743528,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,84.03370786516854,-146.17977528089887,-51.8,0.8728688721646741,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,85.84494382022471,-146.17977528089887,-51.8,0.8679795980519454,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,87.65617977528089,-146.17977528089887,-51.8,0.8718097265101211,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,89.46741573033708,-146.17977528089887,-51.8,0.872416911183777,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,91.27865168539326,-146.17977528089887,-51.8,0.8698280860125274,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,93.08988764044943,-146.17977528089887,-51.8,0.8640921123285561,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,94.90112359550562,-146.17977528089887,-51.8,0.8583805062821803,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,96.7123595505618,-146.17977528089887,-51.8,0.8622832746370734,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,98.52359550561798,-146.17977528089887,-51.8,0.8630954724108885,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,100.33483146067415,-146.17977528089887,-51.8,0.860843471454851,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,102.14606741573033,-146.17977528089887,-51.8,0.8555741097106743,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,103.95730337078652,-146.17977528089887,-51.8,0.8507934632497138,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,105.7685393258427,-146.17977528089887,-51.8,0.85354008677693,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,107.57977528089887,-146.17977528089887,-51.8,0.8533304707324245,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,109.39101123595506,-146.17977528089887,-51.8,0.8501981925483316,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,111.20224719101124,-146.17977528089887,-51.8,0.8441956760520988,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,113.01348314606741,-146.17977528089887,-51.8,0.8423503878925986,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,114.8247191011236,-146.17977528089887,-51.8,0.844167012731567,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,116.63595505617977,-146.17977528089887,-51.8,0.8431637741145339,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,118.44719101123596,-146.17977528089887,-51.8,0.8393795174199536,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,120.25842696629213,-146.17977528089887,-51.8,0.8328703795957614,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,122.06966292134831,-146.17977528089887,-51.8,0.8331399678171059,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,123.8808988764045,-146.17977528089887,-51.8,0.8340560035931585,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,125.69213483146068,-146.17977528089887,-51.8,0.8322914312343109,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,127.50337078651685,-146.17977528089887,-51.8,0.8278896018565144,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,129.31460674157304,-146.17977528089887,-51.8,0.8209096313722631,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,131.1258426966292,-146.17977528089887,-51.8,0.8229861726028332,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,132.9370786516854,-146.17977528089887,-51.8,0.823438016930999,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,134.7483146067416,-146.17977528089887,-51.8,0.8213458580470421,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,136.55955056179775,-146.17977528089887,-51.8,0.8167546487400963,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,138.37078651685394,-146.17977528089887,-51.8,0.8097237091478834,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,140.1820224719101,-146.17977528089887,-51.8,0.8112620453328171,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,141.9932584269663,-146.17977528089887,-51.8,0.8119780924141088,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,143.80449438202248,-146.17977528089887,-51.8,0.8102818010563761,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,145.61573033707867,-146.17977528089887,-51.8,0.8062153473191993,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,147.42696629213484,-146.17977528089887,-51.8,0.7998340628741101,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,149.238202247191,-146.17977528089887,-51.8,0.7994818226246544,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,151.0494382022472,-146.17977528089887,-51.8,0.8001646378112431,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,152.86067415730338,-146.17977528089887,-51.8,0.7985664520827467,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,154.67191011235957,-146.17977528089887,-51.8,0.7947282560967028,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,156.48314606741573,-146.17977528089887,-51.8,0.7887029934852099,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,158.29438202247192,-146.17977528089887,-51.8,0.7880671663762827,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,160.10561797752808,-146.17977528089887,-51.8,0.788238119804726,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,161.91685393258427,-146.17977528089887,-51.8,0.7862596438459565,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,163.72808988764046,-146.17977528089887,-51.8,0.7821739187201201,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,165.53932584269666,-146.17977528089887,-51.8,0.7760338572921469,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,167.35056179775282,-146.17977528089887,-51.8,0.7759750775309481,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,169.16179775280898,-146.17977528089887,-51.8,0.7757810734645746,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,170.97303370786517,-146.17977528089887,-51.8,0.7735652156626591,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,172.78426966292136,-146.17977528089887,-51.8,0.7693699147335308,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,174.59550561797755,-146.17977528089887,-51.8,0.7632471917723799,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,176.4067415730337,-146.17977528089887,-51.8,0.7632021781576195,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,178.2179775280899,-146.17977528089887,-51.8,0.762770546361076,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,180.02921348314607,-146.17977528089887,-51.8,0.7604408170967305,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,181.84044943820226,-146.17977528089887,-51.8,0.7562547246396937,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,183.65168539325845,-146.17977528089887,-51.8,0.7502625864216099,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,185.46292134831464,-146.17977528089887,-51.8,0.7499162132475737,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,187.2741573033708,-146.17977528089887,-51.8,0.7492785008550518,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,189.08539325842696,-146.17977528089887,-51.8,0.7468620130111855,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,190.89662921348315,-146.17977528089887,-51.8,0.7427075786171206,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,192.70786516853934,-146.17977528089887,-51.8,0.7368636632542077,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,194.51910112359553,-146.17977528089887,-51.8,0.7355359038246112,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,196.3303370786517,-146.17977528089887,-51.8,0.7351065169457149,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,198.14157303370789,-146.17977528089887,-51.8,0.7330099129285235,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,199.95280898876405,-146.17977528089887,-51.8,0.7292840200479233,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,201.76404494382024,-146.17977528089887,-51.8,0.7239736059373107,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,203.57528089887643,-146.17977528089887,-51.8,0.7199833775868845,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,205.38651685393262,-146.17977528089887,-51.8,0.7199935204577307,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,207.19775280898878,-146.17977528089887,-51.8,0.7184414521987454,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,209.00898876404497,-146.17977528089887,-51.8,0.7153613399468218,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,210.82022471910113,-146.17977528089887,-51.8,0.7107935013909186,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,212.63146067415732,-146.17977528089887,-51.8,0.7047839983012105,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,214.4426966292135,-146.17977528089887,-51.8,0.7044891052379639,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,216.25393258426968,-146.17977528089887,-51.8,0.7033089745548036,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,218.06516853932587,-146.17977528089887,-51.8,0.7006995867590222,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,219.87640449438203,-146.17977528089887,-51.8,0.6966976548046386,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,221.68764044943822,-146.17977528089887,-51.8,0.6913450261195035,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,223.4988764044944,-146.17977528089887,-51.8,0.6889866964641503,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,225.31011235955057,-146.17977528089887,-51.8,0.6879174161001664,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,227.12134831460676,-146.17977528089887,-51.8,0.6855156180995722,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,228.93258426966295,-146.17977528089887,-51.8,0.6818155238929114,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,230.74382022471912,-146.17977528089887,-51.8,0.6830367760963276,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,232.5550561797753,-146.17977528089887,-51.8,0.6916689250048494,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,234.36629213483147,-146.17977528089887,-51.8,0.6987064782640973,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,236.17752808988766,-146.17977528089887,-51.8,0.7041390456256104,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,237.98876404494385,-146.17977528089887,-51.8,0.7079651266989712,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,239.8,-146.17977528089887,-51.8,0.7101918225496281,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,78.6,-142.08876404494382,-51.8,0.8976930786120623,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,80.41123595505617,-142.08876404494382,-51.8,0.8958771519327783,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,82.22247191011236,-142.08876404494382,-51.8,0.8906245455673686,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,84.03370786516854,-142.08876404494382,-51.8,0.882452836661913,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,85.84494382022471,-142.08876404494382,-51.8,0.8871426558737251,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,87.65617977528089,-142.08876404494382,-51.8,0.8884656915534832,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,89.46741573033708,-142.08876404494382,-51.8,0.886445995889505,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,91.27865168539326,-142.08876404494382,-51.8,0.8811312444106468,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,93.08988764044943,-142.08876404494382,-51.8,0.8730480361352667,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,94.90112359550562,-142.08876404494382,-51.8,0.8775495794264024,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,96.7123595505618,-142.08876404494382,-51.8,0.8788235599046557,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,98.52359550561798,-142.08876404494382,-51.8,0.8768954060991924,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,100.33483146067415,-142.08876404494382,-51.8,0.8718125430434236,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,102.14606741573033,-142.08876404494382,-51.8,0.8658215884568152,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,103.95730337078652,-142.08876404494382,-51.8,0.8688881587232046,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,105.7685393258427,-142.08876404494382,-51.8,0.8688681075091141,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,107.57977528089887,-142.08876404494382,-51.8,0.8657962153543246,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,109.39101123595506,-142.08876404494382,-51.8,0.8597274657375321,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,111.20224719101124,-142.08876404494382,-51.8,0.857456591277109,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,113.01348314606741,-142.08876404494382,-51.8,0.8593407720416782,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,114.8247191011236,-142.08876404494382,-51.8,0.8582829411350367,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,116.63595505617977,-142.08876404494382,-51.8,0.8543249090885622,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,118.44719101123596,-142.08876404494382,-51.8,0.8475269607709965,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,120.25842696629213,-142.08876404494382,-51.8,0.8481643977687746,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,122.06966292134831,-142.08876404494382,-51.8,0.848917017028397,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,123.8808988764045,-142.08876404494382,-51.8,0.8468761233756036,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,125.69213483146068,-142.08876404494382,-51.8,0.8420894966056418,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,127.50337078651685,-142.08876404494382,-51.8,0.8349628093640639,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,129.31460674157304,-142.08876404494382,-51.8,0.8377362967901647,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,131.1258426966292,-142.08876404494382,-51.8,0.837828021489453,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,132.9370786516854,-142.08876404494382,-51.8,0.8352724832121787,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,134.7483146067416,-142.08876404494382,-51.8,0.8301201247832835,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,136.55955056179775,-142.08876404494382,-51.8,0.823000048106433,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,138.37078651685394,-142.08876404494382,-51.8,0.8257418376911927,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,140.1820224719101,-142.08876404494382,-51.8,0.8259429607678843,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,141.9932584269663,-142.08876404494382,-51.8,0.8236371539475937,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,143.80449438202248,-142.08876404494382,-51.8,0.8188727152706062,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,145.61573033707867,-142.08876404494382,-51.8,0.811711820726448,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,147.42696629213484,-142.08876404494382,-51.8,0.8136389173936809,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,149.238202247191,-142.08876404494382,-51.8,0.8136626549499916,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,151.0494382022472,-142.08876404494382,-51.8,0.8113196062782495,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,152.86067415730338,-142.08876404494382,-51.8,0.8066574133892966,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,154.67191011235957,-142.08876404494382,-51.8,0.800097644958372,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,156.48314606741573,-142.08876404494382,-51.8,0.801733829454548,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,158.29438202247192,-142.08876404494382,-51.8,0.8011069852600905,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,160.10561797752808,-142.08876404494382,-51.8,0.7982545707652886,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,161.91685393258427,-142.08876404494382,-51.8,0.7932258801804162,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,163.72808988764046,-142.08876404494382,-51.8,0.7880564742053174,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,165.53932584269666,-142.08876404494382,-51.8,0.789076735276897,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,167.35056179775282,-142.08876404494382,-51.8,0.78796906520494,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,169.16179775280898,-142.08876404494382,-51.8,0.7847726734540789,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,170.97303370786517,-142.08876404494382,-51.8,0.7795373442502048,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,172.78426966292136,-142.08876404494382,-51.8,0.7752091291692583,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,174.59550561797755,-142.08876404494382,-51.8,0.7757652009129217,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,176.4067415730337,-142.08876404494382,-51.8,0.7743250674943324,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,178.2179775280899,-142.08876404494382,-51.8,0.7709285094797896,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
A_PA1_to_C1,180.02921348314607,-142.08876404494382,-51.8,0.7656247244235156,5000000.0,3230.0,0.646,V4 coherent Green homogeneous steel field
