label,x_mm,y_mm,z_mm,amplitude_percent,frequency_hz,velocity_m_per_s,wavelength_mm,green_sigma_mm,spot_sigma_mm,physics_level
green_gauss_edm_spot_response,166.65042016806723,-136.40251572327043,-51.8,4.69569982774423e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,168.00504201680673,-136.40251572327043,-51.8,3.2436116346553552e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,169.35966386554622,-136.40251572327043,-51.8,2.081997247843363e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,170.71428571428572,-136.40251572327043,-51.8,1.2418073657711359e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,172.06890756302522,-136.40251572327043,-51.8,6.882577190719311e-50,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,173.42352941176472,-136.40251572327043,-51.8,3.5446285332239925e-50,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,174.77815126050422,-136.40251572327043,-51.8,1.6963409502581217e-50,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,176.13277310924371,-136.40251572327043,-51.8,7.543594622547962e-51,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,177.4873949579832,-136.40251572327043,-51.8,3.1172118402408983e-51,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,178.84201680672268,-136.40251572327043,-51.8,1.1969529267105132e-51,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,180.19663865546218,-136.40251572327043,-51.8,4.2708134688569065e-52,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,181.55126050420168,-136.40251572327043,-51.8,1.4160119396425437e-52,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,182.90588235294118,-136.40251572327043,-51.8,9.104011653381693e-53,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,184.26050420168067,-136.40251572327043,-51.8,5.6258972664838735e-53,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,185.61512605042017,-136.40251572327043,-51.8,3.230528439091577e-53,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,186.96974789915967,-136.40251572327043,-51.8,1.7237652395930232e-53,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,188.32436974789914,-136.40251572327043,-51.8,8.546837518620622e-54,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,189.67899159663864,-136.40251572327043,-51.8,3.9378172375333853e-54,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,191.03361344537814,-136.40251572327043,-51.8,1.6858869254103224e-54,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,192.38823529411764,-136.40251572327043,-51.8,6.706935168353647e-55,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,193.74285714285713,-136.40251572327043,-51.8,2.4793769132215087e-55,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,195.09747899159663,-136.40251572327043,-51.8,8.516943701017278e-56,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,196.45210084033613,-136.40251572327043,-51.8,2.7186154387508946e-56,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,197.80672268907563,-136.40251572327043,-51.8,8.063703679801173e-57,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,199.16134453781513,-136.40251572327043,-51.8,2.2225120300570604e-57,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,200.51596638655462,-136.40251572327043,-51.8,5.692151617127442e-58,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,201.87058823529412,-136.40251572327043,-51.8,1.3546639621345558e-58,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,203.22521008403362,-136.40251572327043,-51.8,2.9957769464036578e-59,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,204.57983193277312,-136.40251572327043,-51.8,6.156163564534723e-60,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,205.93445378151262,-136.40251572327043,-51.8,1.1755296965490635e-60,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,207.2890756302521,-136.40251572327043,-51.8,2.0858344614127114e-61,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,208.64369747899158,-136.40251572327043,-51.8,3.4391320457201037e-62,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,209.99831932773108,-136.40251572327043,-51.8,5.269150973144105e-63,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,211.35294117647058,-136.40251572327043,-51.8,7.501622619706782e-64,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,212.70756302521008,-136.40251572327043,-51.8,9.924132674949824e-65,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,214.06218487394958,-136.40251572327043,-51.8,1.2199799401707123e-65,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,215.41680672268907,-136.40251572327043,-51.8,1.393591846304719e-66,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,216.77142857142857,-136.40251572327043,-51.8,1.4792489937313013e-67,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,218.12605042016807,-136.40251572327043,-51.8,1.459048563168809e-68,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,219.48067226890757,-136.40251572327043,-51.8,1.3372758166460494e-69,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,220.83529411764707,-136.40251572327043,-51.8,1.138924704583716e-70,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,222.18991596638656,-136.40251572327043,-51.8,9.013465791632006e-72,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,223.54453781512606,-136.40251572327043,-51.8,6.628441002480713e-73,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,224.89915966386556,-136.40251572327043,-51.8,4.529536402834269e-74,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,226.25378151260503,-136.40251572327043,-51.8,2.8761987449089954e-75,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,227.60840336134453,-136.40251572327043,-51.8,1.6970975614581384e-76,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,228.96302521008403,-136.40251572327043,-51.8,9.30502416484417e-78,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,230.31764705882352,-136.40251572327043,-51.8,4.7407928604975964e-79,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,231.67226890756302,-136.40251572327043,-51.8,2.2444360400772516e-80,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,233.02689075630252,-136.40251572327043,-51.8,9.873844113044318e-82,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,234.38151260504202,-136.40251572327043,-51.8,4.036343123147026e-83,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,235.73613445378152,-136.40251572327043,-51.8,1.53324892259734e-84,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,237.09075630252102,-136.40251572327043,-51.8,5.412028032618475e-86,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,238.4453781512605,-136.40251572327043,-51.8,1.775130089447912e-87,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,239.8,-136.40251572327043,-51.8,5.410321991927966e-89,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,78.6,-134.1125786163522,-51.8,1.9319068797735831e-106,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,79.95462184873949,-134.1125786163522,-51.8,1.5751941258252407e-104,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,81.30924369747899,-134.1125786163522,-51.8,1.1934514514070802e-102,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,82.66386554621849,-134.1125786163522,-51.8,8.402300493604796e-101,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,84.01848739495797,-134.1125786163522,-51.8,5.4968570183639795e-99,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,85.37310924369747,-134.1125786163522,-51.8,3.3415922154786454e-97,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,86.72773109243697,-134.1125786163522,-51.8,1.8876229090971204e-95,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,88.08235294117647,-134.1125786163522,-51.8,9.908315054356196e-94,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,89.43697478991596,-134.1125786163522,-51.8,4.832892712425321e-92,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,90.79159663865546,-134.1125786163522,-51.8,2.190469849769064e-90,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,92.14621848739495,-134.1125786163522,-51.8,9.225505760369092e-89,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,93.50084033613444,-134.1125786163522,-51.8,3.610487683431419e-87,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,94.85546218487394,-134.1125786163522,-51.8,1.3129988029750185e-85,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,96.21008403361344,-134.1125786163522,-51.8,4.436960591571085e-84,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,97.56470588235294,-134.1125786163522,-51.8,1.3932517317193705e-82,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,98.91932773109244,-134.1125786163522,-51.8,4.065335482402058e-81,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,100.27394957983194,-134.1125786163522,-51.8,1.1022648754117542e-79,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,101.62857142857142,-134.1125786163522,-51.8,2.7771435267874967e-78,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,102.98319327731092,-134.1125786163522,-51.8,6.501797826972723e-77,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,104.33781512605042,-134.1125786163522,-51.8,1.4144622968140866e-75,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,105.69243697478991,-134.1125786163522,-51.8,2.8593812769498892e-74,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,107.04705882352941,-134.1125786163522,-51.8,5.3712521621363867e-73,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,108.4016806722689,-134.1125786163522,-51.8,9.375658772659553e-72,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,109.7563025210084,-134.1125786163522,-51.8,1.5207254810862005e-70,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,111.11092436974789,-134.1125786163522,-51.8,2.2920423196640089e-69,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,112.46554621848739,-134.1125786163522,-51.8,3.210090083727327e-68,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,113.82016806722689,-134.1125786163522,-51.8,4.177674381093859e-67,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,115.17478991596639,-134.1125786163522,-51.8,5.052132506947852e-66,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,116.52941176470588,-134.1125786163522,-51.8,5.67724527243981e-65,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,117.88403361344538,-134.1125786163522,-51.8,5.928207014182186e-64,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,119.23865546218488,-134.1125786163522,-51.8,5.752171729819697e-63,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,120.59327731092436,-134.1125786163522,-51.8,5.186365321156048e-62,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,121.94789915966386,-134.1125786163522,-51.8,4.345273779408035e-61,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,123.30252100840336,-134.1125786163522,-51.8,3.3829374205715555e-60,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,124.65714285714284,-134.1125786163522,-51.8,2.4473357937899356e-59,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,126.01176470588234,-134.1125786163522,-51.8,1.645189537576339e-58,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,127.36638655462184,-134.1125786163522,-51.8,1.0276875489162181e-57,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,128.72100840336134,-134.1125786163522,-51.8,5.965255221033187e-57,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,130.07563025210084,-134.1125786163522,-51.8,3.2175087980267363e-56,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,131.43025210084033,-134.1125786163522,-51.8,1.6126244332919403e-55,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,132.78487394957983,-134.1125786163522,-51.8,7.510511354291575e-55,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,134.13949579831933,-134.1125786163522,-51.8,3.2503382398518556e-54,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,135.49411764705883,-134.1125786163522,-51.8,1.3071047307659064e-53,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,136.84873949579833,-134.1125786163522,-51.8,4.884442422860972e-53,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,138.20336134453783,-134.1125786163522,-51.8,1.6960645680518076e-52,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,139.55798319327732,-134.1125786163522,-51.8,5.472585399025118e-52,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,140.91260504201682,-134.1125786163522,-51.8,1.640837194904131e-51,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,142.2672268907563,-134.1125786163522,-51.8,4.5715262285797044e-51,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,143.6218487394958,-134.1125786163522,-51.8,1.183531219563108e-50,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,144.9764705882353,-134.1125786163522,-51.8,2.847219830574717e-50,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,146.33109243697479,-134.1125786163522,-51.8,6.364804377829546e-50,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,147.68571428571428,-134.1125786163522,-51.8,1.3221231187234271e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,149.04033613445378,-134.1125786163522,-51.8,2.5520049799381294e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,150.39495798319328,-134.1125786163522,-51.8,4.577347820329017e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,151.74957983193278,-134.1125786163522,-51.8,7.62902592056882e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,153.10420168067225,-134.1125786163522,-51.8,1.1815362358029572e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,154.45882352941175,-134.1125786163522,-51.8,1.7003870117496815e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,155.81344537815124,-134.1125786163522,-51.8,2.2738996330836935e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,157.16806722689074,-134.1125786163522,-51.8,2.8256449007830616e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,158.52268907563024,-134.1125786163522,-51.8,3.262771450044759e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,159.87731092436974,-134.1125786163522,-51.8,3.5008903028844647e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,161.23193277310924,-134.1125786163522,-51.8,3.490544113161115e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,162.58655462184873,-134.1125786163522,-51.8,3.2339294256571277e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,163.94117647058823,-134.1125786163522,-51.8,2.784137782434463e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,165.29579831932773,-134.1125786163522,-51.8,2.2272742127605123e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,166.65042016806723,-134.1125786163522,-51.8,1.6556915511373293e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,168.00504201680673,-134.1125786163522,-51.8,1.1436890294688007e-48,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,169.35966386554622,-134.1125786163522,-51.8,7.34106816704551e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,170.71428571428572,-134.1125786163522,-51.8,4.378580486553545e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,172.06890756302522,-134.1125786163522,-51.8,2.426778823764532e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,173.42352941176472,-134.1125786163522,-51.8,1.249826805304673e-49,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,174.77815126050422,-134.1125786163522,-51.8,5.981254088253495e-50,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,176.13277310924371,-134.1125786163522,-51.8,2.659851851679722e-50,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,177.4873949579832,-134.1125786163522,-51.8,1.0991207905790412e-50,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,178.84201680672268,-134.1125786163522,-51.8,6.333236377954069e-51,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,180.19663865546218,-134.1125786163522,-51.8,4.8777142366545696e-51,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,181.55126050420168,-134.1125786163522,-51.8,3.490838747902436e-51,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,182.90588235294118,-134.1125786163522,-51.8,2.3214856390050337e-51,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,184.26050420168067,-134.1125786163522,-51.8,1.4345807329682762e-51,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,185.61512605042017,-134.1125786163522,-51.8,8.23771504616067e-52,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,186.96974789915967,-134.1125786163522,-51.8,4.3955306749248896e-52,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,188.32436974789914,-134.1125786163522,-51.8,2.1794085194318817e-52,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,189.67899159663864,-134.1125786163522,-51.8,1.004127247856126e-52,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,191.03361344537814,-134.1125786163522,-51.8,4.298942527026156e-53,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,192.38823529411764,-134.1125786163522,-51.8,1.7102409649582656e-53,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,193.74285714285713,-134.1125786163522,-51.8,6.322309457486635e-54,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,195.09747899159663,-134.1125786163522,-51.8,2.1717857185278986e-54,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,196.45210084033613,-134.1125786163522,-51.8,6.932357887188427e-55,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,197.80672268907563,-134.1125786163522,-51.8,2.0562113717085288e-55,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,199.16134453781513,-134.1125786163522,-51.8,5.667314538615398e-56,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,200.51596638655462,-134.1125786163522,-51.8,1.4514753206947122e-56,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,201.87058823529412,-134.1125786163522,-51.8,3.454337553055381e-57,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,203.22521008403362,-134.1125786163522,-51.8,7.639108366205911e-58,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,204.57983193277312,-134.1125786163522,-51.8,1.5697964645206686e-58,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,205.93445378151262,-134.1125786163522,-51.8,2.9975525215292172e-59,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,207.2890756302521,-134.1125786163522,-51.8,5.318792343277305e-60,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,208.64369747899158,-134.1125786163522,-51.8,8.769645688904216e-61,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
green_gauss_edm_spot_response,209.99831932773108,-134.1125786163522,-51.8,1.3436118910677922e-61,5000000.0,3230.0,0.646,18.0,5.0,V4.1 Green + Gaussian + sampled scan
