path_name,scan_id,probe_x,probe_y,probe_z,focus_x,focus_y,focus_z,n_elements,scan_s_mm,scan_pixel
PA1_TO_C1,17,-110.849031768006,156.216148479111,-71.42884697464697,-106.46000000000001,136.24,-51.800000000000004,64,23.92444571915454,30.8256114870964
PA1_TO_C1,18,-109.88775968148192,157.25996132776058,-71.80920414042144,-105.35000000000001,137.1,-51.800000000000004,64,25.32861807324786,32.63482671223942
PA1_TO_C1,19,-108.92107988638196,158.2994494986132,-72.1877053882543,-104.23,137.95000000000002,-51.800000000000004,64,26.734640832665377,34.446426104451014
PA1_TO_C1,20,-107.94864743686082,159.33428339378025,-72.56421201203561,-103.10000000000001,138.79,-51.800000000000004,64,28.14265361669823,36.26058955713708
PA1_TO_C1,21,-106.97120712934904,160.3650232243761,-72.93896483167389,-101.97000000000001,139.63,-51.800000000000004,64,29.5506664007311,38.07475300982316
PA1_TO_C1,22,-105.9886806011947,161.39156820008367,-73.3119223265337,-100.83000000000001,140.45000000000002,-51.800000000000004,64,30.95494557525447,39.884105868461
PA1_TO_C1,23,-105.00098799462336,162.4138139103925,-73.68304140133728,-99.68,141.27,-51.800000000000004,64,32.36735486437714,41.70393402742241
PA1_TO_C1,24,-104.00804838927863,163.43165260561454,-74.05227738223644,-98.52999999999999,142.08,-51.800000000000004,64,33.7739820360186,43.51631217859094
PA1_TO_C1,25,-103.00947648346532,164.44471236433247,-74.41947317795703,-97.37,142.87,-51.800000000000004,64,35.177442046136434,45.324609579392636
PA1_TO_C1,26,-102.004685778914,165.45243077134052,-74.78439012090905,-96.21000000000001,143.66,-51.800000000000004,64,36.58090205625428,47.13290698019437
PA1_TO_C1,27,-100.99443787022501,166.4554065639786,-75.14728615286856,-95.02999999999999,144.44000000000003,-51.800000000000004,64,37.99539843306127,48.95542426118819
PA1_TO_C1,28,-99.97865204218024,167.45352101051787,-75.50811248064949,-93.86,145.21,-51.800000000000004,64,39.396041142677085,50.760091692387384
PA1_TO_C1,29,-98.95724657977786,168.4466515454952,-75.86681827461119,-92.66999999999999,145.97,-51.800000000000004,64,40.808025561854585,52.57937242483718
PA1_TO_C1,30,-97.93013914227564,169.4346716568485,-76.22335155664793,-91.48,146.72,-51.800000000000004,64,42.21465273349601,54.391750576005656
PA1_TO_C1,31,-96.89724697053715,170.41745089425962,-76.57765923268899,-90.27999999999999,147.46,-51.800000000000004,64,43.6244754173822,56.20824600621649
PA1_TO_C1,32,-95.85848647488527,171.39485478818747,-76.9296856030413,-89.08000000000001,148.19000000000003,-51.800000000000004,64,45.029075004453176,58.01801170253608
PA1_TO_C1,33,-94.81326018775638,172.36626166812073,-77.2791700240405,-87.87,148.91,-51.800000000000004,64,46.43708778848604,59.832175155222146
PA1_TO_C1,34,-93.76170417127643,173.33171905220786,-77.62613400929244,-86.64999999999999,149.62,-51.800000000000004,64,47.84864720983536,61.65090829638863
PA1_TO_C1,35,-92.7040723383632,174.2913942958,-77.97065069942045,-85.43,150.31999999999996,-51.800000000000004,64,49.25520328763671,63.463194846225186
PA1_TO_C1,36,-91.64028159188729,175.24513757738708,-78.31266006500847,-84.20999999999998,151.01,-51.800000000000004,64,50.65680950908413,65.26910372066334
PA1_TO_C1,37,-90.57025047081125,176.19279682622727,-78.652099442385,-82.98,151.69000000000003,-51.800000000000004,64,52.062263172496756,67.07996985733575
PA1_TO_C1,38,-89.49389790372965,177.13421557530074,-78.9889050592017,-81.74,152.36,-51.800000000000004,64,53.47169568240988,68.89596256529138
PA1_TO_C1,39,-88.4111426719469,178.0692323141224,-79.32301148830727,-80.5,153.02,-51.800000000000004,64,54.876402057422105,70.70586585324537
PA1_TO_C1,40,-87.32190406766502,178.99768111829337,-79.65435128222146,-79.25,153.67,-51.800000000000004,64,56.28530233778263,72.5211728064879
PA1_TO_C1,41,-86.22610253573342,179.91939200172868,-79.98285537263547,-77.99,154.30999999999997,-51.800000000000004,64,57.69852560393699,74.34204973957905
PA1_TO_C1,42,-85.12365930706832,180.83419046085237,-80.30845245386091,-76.74,154.94000000000003,-51.800000000000004,64,59.0983113018208,76.14561294830217
PA1_TO_C1,43,-84.01449627720152,181.7418966549487,-80.63107011321773,-75.47000000000001,155.55999999999997,-51.800000000000004,64,60.51156994764607,77.96653546656603
PA1_TO_C1,44,-82.89853717976428,182.64232658248505,-80.95063473369008,-74.2,156.17,-51.800000000000004,64,61.92047022800663,79.7818424198086
PA1_TO_C1,45,-81.77570602721802,183.53529052099293,-81.26706971245501,-72.93,156.77,-51.800000000000004,64,63.325069815077626,81.59160811612821
PA1_TO_C1,46,-80.64582348921154,184.4204769839685,-81.58024546867003,-71.64999999999999,157.35,-51.800000000000004,64,64.73034558872493,83.40224504954726
PA1_TO_C1,47,-79.50878396989144,185.29764221152698,-81.89006653611779,-70.37,157.93000000000004,-51.800000000000004,64,66.13562136237223,85.21288198296632
PA1_TO_C1,48,-78.36470409990349,186.16679159789868,-82.19653532246785,-69.08,158.5,-51.800000000000004,64,67.5459404751974,87.0300170403511
PA1_TO_C1,49,-77.21351525637408,187.02771728459427,-82.49957047786444,-67.79,159.05999999999997,-51.800000000000004,64,68.95224769625543,88.84198294905869
PA1_TO_C1,50,-76.05515221567957,187.88020837156643,-82.79908752134475,-66.49,159.6,-51.800000000000004,64,70.35994084463687,90.65573456506006
PA1_TO_C1,51,-74.88955223574898,188.72404937384061,-83.0949989297513,-65.19,160.14,-51.800000000000004,64,71.76763399301828,92.46948618106141
PA1_TO_C1,52,-73.71665496632944,189.55901897357802,-83.38721635930006,-63.88999999999999,160.66,-51.800000000000004,64,73.16777684287325,94.27350956462135
PA1_TO_C1,53,-72.53640296667295,190.38489062496797,-83.67564995326215,-62.57999999999999,161.18000000000004,-51.800000000000004,64,74.57720935278638,96.089502272577
PA1_TO_C1,54,-71.34874150332857,191.20143234679898,-83.96020704576208,-61.26,161.68000000000004,-51.800000000000004,64,75.98873335187389,97.90818977369423
PA1_TO_C1,55,-70.15362113228008,192.0084093828919,-84.24079431973101,-59.94,162.18000000000004,-51.800000000000004,64,77.4002573509614,99.72687727481146
PA1_TO_C1,56,-68.95099439080366,192.80558006060818,-84.51731481171478,-58.62,162.66,-51.800000000000004,64,78.80482134024774,101.53659710492826
PA1_TO_C1,57,-67.7408184239931,193.59269790109772,-84.78967186808131,-57.300000000000004,163.13,-51.800000000000004,64,80.20599941601112,103.34195433220725
PA1_TO_C1,58,-66.52304882046394,194.36950405264457,-85.05776186945316,-55.97000000000001,163.59,-51.800000000000004,64,81.61330180000682,105.15520246523229
PA1_TO_C1,59,-65.29736445794792,195.1353362413338,-85.32131526549605,-54.63,164.04,-51.800000000000004,64,83.026843451321,106.97648962380389
PA1_TO_C1,60,-64.06398870106675,195.89027226448488,-85.5803706287233,-53.300000000000004,164.48,-51.800000000000004,64,84.42773602393319,108.78147899264553
PA1_TO_C1,61,-62.8228995497926,196.63404521676426,-85.83482177572114,-51.959999999999994,164.91,-51.800000000000004,64,85.8350384079289,110.59472712567057
PA1_TO_C1,62,-61.574080991881786,197.36638378280423,-86.08456237099054,-50.61000000000001,165.33,-51.800000000000004,64,87.24886300808268,112.41637885155976
PA1_TO_C1,63,-60.3175221924691,198.08701135089117,-86.32948341654753,-49.26,165.73,-51.800000000000004,64,88.65687579211556,114.23054230424584
PA1_TO_C1,64,-59.0532189483899,198.7956474068054,-86.56947528206894,-47.91,166.13,-51.800000000000004,64,90.06488857614843,116.04470575693195
PA1_TO_C1,65,-57.78117418123128,199.4920086289987,-86.80442607520538,-46.56,166.51,-51.800000000000004,64,91.46735069684902,117.85171742046542
PA1_TO_C1,66,-56.50139772720847,200.17580744614372,-87.03422398879702,-45.199999999999996,166.89,-51.800000000000004,64,92.87944134549734,119.67113502498466
PA1_TO_C1,67,-55.21390634241263,200.84675221234846,-87.25875552522025,-43.84,167.25,-51.800000000000004,64,94.28628177710286,121.48378795237475
PA1_TO_C1,68,-53.9187252008448,201.50454957328992,-87.47790625334093,-42.48,167.6,-51.800000000000004,64,95.69059655663058,123.29318668651764
PA1_TO_C1,69,-52.61588688166932,202.14890215357067,-87.69156066867265,-41.12,167.94000000000003,-51.800000000000004,64,97.09245246934059,125.0994172773267
PA1_TO_C1,70,-51.305433226217545,202.77951170494578,-87.89960339828633,-39.75,168.27,-51.800000000000004,64,98.50163663047779,126.91508999864735
PA1_TO_C1,71,-49.98700076908163,203.3952860211952,-88.10159506690974,-38.38,168.59,-51.800000000000004,64,99.90851260226776,128.7277887180249
PA1_TO_C1,72,-48.66072424070704,203.99600512794532,-88.29745317406535,-37.0,168.89,-51.800000000000004,64,101.32074487778054,130.54738880262127
PA1_TO_C1,73,-47.32700018966312,204.58196768582224,-88.48730791743925,-35.63,169.19000000000003,-51.800000000000004,64,102.72320699848113,132.35440046615474
PA1_TO_C1,74,-45.98591039331693,205.15286772437383,-88.67104090949582,-34.25,169.47,-51.800000000000004,64,104.13132631160768,134.16870117696135
PA1_TO_C1,75,-44.63754649554768,205.70839844121866,-88.84853507484068,-32.87,169.75,-51.800000000000004,64,105.53944562473424,135.98300188776795
PA1_TO_C1,76,-43.282011396903435,206.2482558076494,-89.01967349375998,-31.490000000000002,170.01,-51.800000000000004,64,106.9437247992576,137.79235474640578
PA1_TO_C1,77,-41.919417359232085,206.77213383026503,-89.18434026853464,-30.099999999999998,170.26,-51.800000000000004,64,108.35602788287669,139.6120460641785
PA1_TO_C1,78,-40.549391092869115,207.27851561654757,-89.34193078350054,-28.710000000000004,170.5,-51.800000000000004,64,109.76659514465473,141.42950085073494
PA1_TO_C1,79,-39.172223859249115,207.7673671887726,-89.49243903545896,-27.32999999999999,170.73,-51.800000000000004,64,111.16563052662333,143.232097309918
PA1_TO_C1,80,-37.78842126078581,208.23922993018812,-89.63609218903564,-25.94,170.94000000000003,-51.800000000000004,64,112.57140433488695,145.04337593935668
PA1_TO_C1,81,-36.398144323079634,208.69380836243153,-89.77278007058169,-24.539999999999996,171.15000000000003,-51.800000000000004,64,113.98706672401792,146.86739557669807
PA1_TO_C1,82,-35.00156598799799,209.13081320906835,-89.90239448340782,-23.150000000000002,171.33999999999997,-51.800000000000004,64,115.38999223879053,148.67500430341107
PA1_TO_C1,83,-33.59882471196269,209.54981931125974,-90.02477205237446,-21.75,171.53,-51.800000000000004,64,116.80282627009075,150.49537972426106
PA1_TO_C1,84,-32.1893973615706,209.9482143116595,-90.13887484508459,-20.36,171.70000000000002,-51.800000000000004,64,118.20318336740557,152.2996791563881
PA1_TO_C1,85,-30.77429878000518,210.328098954824,-90.24555516389711,-18.960000000000004,171.86,-51.800000000000004,64,119.61229656371025,154.11526044259747
PA1_TO_C1,86,-29.353752174889728,210.68921166922962,-90.34471752312658,-17.56,172.01,-51.800000000000004,64,121.02030934774312,155.92942389528355
PA1_TO_C1,87,-27.92799141483867,211.03129818854404,-90.4362692640794,-16.16,172.14,-51.800000000000004,64,122.42633210716062,157.74102328749512
PA1_TO_C1,88,-26.49708986336301,211.35339983708317,-90.5198371965285,-14.760000000000002,172.27,-51.800000000000004,64,123.83235486657811,159.5526226797067
PA1_TO_C1,89,-25.060970741497925,211.65367905566978,-90.594698687592,-13.36,172.38,-51.800000000000004,64,125.23666964610584,161.36202141384962
PA1_TO_C1,90,-23.62047023416736,211.93414305010464,-90.6616657715752,-11.950000000000001,172.49,-51.800000000000004,64,126.65095391738937,163.18426540606853
PA1_TO_C1,91,-22.17586800900967,212.1945834286198,-90.72066392626357,-10.549999999999999,172.57999999999998,-51.800000000000004,64,128.05384379189843,164.9918282118465
PA1_TO_C1,92,-20.727453063034623,212.43480425702376,-90.77162563826467,-9.14,172.66000000000003,-51.800000000000004,64,129.46611147190814,166.81147391360284
PA1_TO_C1,93,-19.275095162868993,212.65187307593305,-90.81339786387643,-7.740000000000001,172.73,-51.800000000000004,64,130.8678603795232,168.61756663298436
PA1_TO_C1,94,-17.819519238473163,212.8477616926178,-90.84677561774734,-6.329999999999999,172.78,-51.800000000000004,64,132.27874662582371,170.4354324172741
PA1_TO_C1,95,-16.361134123678585,213.0228626326401,-90.87192424144814,-4.920000000000001,172.82999999999998,-51.800000000000004,64,133.68963287212424,172.25329820156378
PA1_TO_C1,96,-14.90026325715754,213.17704027493127,-90.8888001372905,-3.52,172.86,-51.800000000000004,64,135.08995426380545,174.05755162852932
PA1_TO_C1,97,-13.43703824777575,213.30785671798188,-90.8964513331106,-2.11,172.89,-51.800000000000004,64,136.50027337663064,175.87468668591416
PA1_TO_C1,98,-11.971971855513626,213.41633410235178,-90.89529536304707,-0.7000000000000001,172.90000000000003,-51.800000000000004,64,137.91030883717764,177.69145626963123
PA1_TO_C1,99,-10.505520051148407,213.5035449776888,-90.88576482916936,0.7000000000000001,172.90000000000003,-51.800000000000004,64,139.31030883717764,179.49529559734378
PA1_TO_C1,100,-9.03802752308437,213.56942533875434,-90.86784563242013,2.11,172.89,-51.800000000000004,64,140.72034429772464,181.3120651810609
PA1_TO_C1,101,-7.569807923952865,213.61171415695904,-90.84065939040937,3.52,172.86,-51.800000000000004,64,142.13066341054983,183.12920023844572
PA1_TO_C1,102,-6.1013043485989,213.63124009584075,-90.8045463307863,4.920000000000001,172.82999999999998,-51.800000000000004,64,143.53098480223105,184.93345366541124
PA1_TO_C1,103,-4.63290635035838,213.62934326947368,-90.76004220259483,6.329999999999999,172.78,-51.800000000000004,64,144.94187104853157,186.75131944970093
PA1_TO_C1,104,-3.1649638383140877,213.60603355183594,-90.70716071871894,7.740000000000001,172.73,-51.800000000000004,64,146.3527572948321,188.56918523399065
PA1_TO_C1,105,-1.697943285825935,213.55919295710225,-90.64508693655804,9.14,172.66000000000003,-51.800000000000004,64,147.75450620244715,190.3752779533722
PA1_TO_C1,106,-0.2322283949211496,213.48964013175782,-90.57415246751472,10.549999999999999,172.57999999999998,-51.800000000000004,64,149.16677388245685,192.19492365512852
PA1_TO_C1,107,1.2318954371084003,213.39884013213708,-90.494939805427,11.950000000000001,172.49,-51.800000000000004,64,150.5696637569659,194.00248646090648
PA1_TO_C1,108,2.6940895608745743,213.2868762750944,-90.40749239818872,13.36,172.38,-51.800000000000004,64,151.98394802824942,195.8247304531254
PA1_TO_C1,109,4.153793231843601,213.15203258624499,-90.31115359116731,14.760000000000002,172.27,-51.800000000000004,64,153.38826280777715,197.63412918726834
PA1_TO_C1,110,5.610639042819751,212.9946945263486,-90.20608538842838,16.16,172.14,-51.800000000000004,64,154.79428556719466,199.4457285794799
PA1_TO_C1,111,7.064485336711198,212.81660122945664,-90.09297442379187,17.56,172.01,-51.800000000000004,64,156.20030832661217,201.2573279716915
PA1_TO_C1,112,8.51502038884186,212.61790787921868,-89.97189010856013,18.960000000000004,171.86,-51.800000000000004,64,157.60832111064505,203.0714914243776
PA1_TO_C1,113,9.961751170364483,212.3978116720477,-89.8425329653821,20.36,171.70000000000002,-51.800000000000004,64,159.01743430694972,204.88707271058695
PA1_TO_C1,114,11.404091829012078,212.15529861284764,-89.70452284322877,21.75,171.53,-51.800000000000004,64,160.41779140426456,206.691372142714
PA1_TO_C1,115,12.842164013141215,211.89280589036775,-89.55881087418322,23.150000000000002,171.33999999999997,-51.800000000000004,64,161.83062543556477,208.51174756356397
PA1_TO_C1,116,14.27569473601576,211.61054562237044,-89.40548865092514,24.539999999999996,171.15000000000003,-51.800000000000004,64,163.23355095033736,210.31935629027697
PA1_TO_C1,117,15.704420609000886,211.3087399634558,-89.24465069119623,25.94,170.94000000000003,-51.800000000000004,64,164.64921333946833,212.14337592761834
PA1_TO_C1,118,17.12746706111787,210.9853888030928,-89.07554022675586,27.32999999999999,170.73,-51.800000000000004,64,166.05498714773194,213.954654557057
PA1_TO_C1,119,18.54500242105926,210.64245975846785,-88.89892252982665,28.710000000000004,170.5,-51.800000000000004,64,167.45402252970052,215.75725101624005
PA1_TO_C1,120,19.95695951902884,210.28081088695933,-88.71513602499982,30.099999999999998,170.26,-51.800000000000004,64,168.86458979147855,217.5747058027965
PA1_TO_C1,121,21.363122551409962,209.90070433483737,-88.52429015015632,31.490000000000002,170.01,-51.800000000000004,64,170.27689287509764,219.3943971205692
PA1_TO_C1,122,22.763287163308185,209.50241116711734,-88.32649553713337,32.87,169.75,-51.800000000000004,64,171.68117204962098,221.203749979207
PA1_TO_C1,123,24.15657910066909,209.08432508444196,-88.12115160875746,34.25,169.47,-51.800000000000004,64,173.08929136274753,223.0180506900136
PA1_TO_C1,124,25.543293466436644,208.64820724072277,-87.90893755362836,35.63,169.19000000000003,-51.800000000000004,64,174.49741067587408,224.8323514008202
PA1_TO_C1,125,26.92344255045924,208.1948571715838,-87.69016649807516,37.0,168.89,-51.800000000000004,64,175.89987279657467,226.6393630643537
PA1_TO_C1,126,28.296872416348656,207.72456819260202,-87.46495907252391,38.38,168.59,-51.800000000000004,64,177.31210507208743,228.45896314895003
PA1_TO_C1,127,29.663439688942976,207.23763640733537,-87.2334345109946,39.75,168.27,-51.800000000000004,64,178.71898104387742,230.2716618683276
PA1_TO_C1,128,31.023012683729167,206.73436170913817,-86.99571479085466,41.12,167.94000000000003,-51.800000000000004,64,180.12816520501462,232.0873345896482
PA1_TO_C1,129,32.37470356525212,206.2133764793259,-86.75128976688967,42.48,167.6,-51.800000000000004,64,181.53002111772463,233.89356518045727
PA1_TO_C1,130,33.719101063085496,205.6766080948198,-86.50089817554122,43.84,167.25,-51.800000000000004,64,182.93433589725237,235.7029639146002
PA1_TO_C1,131,35.05617762104751,205.12451340531013,-86.24471920298933,45.199999999999996,166.89,-51.800000000000004,64,184.34117632885787,237.5156168419903
PA1_TO_C1,132,36.38584781708681,204.55739637263824,-85.98287507018212,46.56,166.51,-51.800000000000004,64,185.75326697750617,239.33503444650952
PA1_TO_C1,133,37.70803641502904,203.97556182960767,-85.71548684828234,47.91,166.13,-51.800000000000004,64,187.15572909820676,241.14204611004297
PA1_TO_C1,134,39.022676911149716,203.37931197772247,-85.44267500237243,49.26,165.73,-51.800000000000004,64,188.56374188223964,242.95620956272907
PA1_TO_C1,135,40.32971261578653,202.76894899163807,-85.16455939825485,50.61000000000001,165.33,-51.800000000000004,64,189.97175466627252,244.77037301541515
PA1_TO_C1,136,41.62902929258817,202.14465649380122,-84.8812160005424,51.959999999999994,164.91,-51.800000000000004,64,191.3855792664263,246.59202474130436
PA1_TO_C1,137,42.92008254787703,201.50587618044761,-84.59244212770966,53.300000000000004,164.48,-51.800000000000004,64,192.79288165042203,248.40527287432943
PA1_TO_C1,138,44.203440955801256,200.8539741852588,-84.29875593198065,54.63,164.04,-51.800000000000004,64,194.1937742230342,250.21026224317103
PA1_TO_C1,139,45.479083879422326,200.18924068764778,-84.00027201496113,55.97000000000001,163.59,-51.800000000000004,64,195.6073158743484,252.03154940174264
PA1_TO_C1,140,46.74699928704412,199.5119648380151,-83.69710381974916,57.300000000000004,163.13,-51.800000000000004,64,197.0146182583441,253.84479753476768
PA1_TO_C1,141,48.007181537454464,198.82243129729403,-83.3893624432826,58.62,162.66,-51.800000000000004,64,198.41579633410748,255.65015476204667
PA1_TO_C1,142,49.25963216287593,198.12092114404788,-83.07715879174981,59.94,162.18000000000004,-51.800000000000004,64,199.82036032339383,257.4598745921635
PA1_TO_C1,143,50.504359087927725,197.4077115489707,-82.76060183738355,61.26,161.68000000000004,-51.800000000000004,64,201.23188432248133,259.2785620932807
PA1_TO_C1,144,51.74137630049833,196.68307631020824,-82.4397969481123,62.57999999999999,161.18000000000004,-51.800000000000004,64,202.64340832156884,261.09724959439797
PA1_TO_C1,145,52.97070413149112,195.94728477271042,-82.11485016116147,63.88999999999999,160.66,-51.800000000000004,64,204.05284083148197,262.9132423023536
PA1_TO_C1,146,54.19236807897806,195.20060217646073,-81.78586373787522,65.19,160.14,-51.800000000000004,64,205.45298368133695,264.71726568591356
PA1_TO_C1,147,55.40639861693578,194.44328844032668,-81.45293907592712,66.49,159.6,-51.800000000000004,64,206.86067682971836,266.53101730191486
PA1_TO_C1,148,56.61283103800743,193.67559868660254,-81.11617586847467,67.79,159.05999999999997,-51.800000000000004,64,208.2683699780998,268.34476891791627
PA1_TO_C1,149,57.811705742301854,192.89778461982107,-80.77567078527012,69.08,158.5,-51.800000000000004,64,209.67467719915783,270.15673482662385
PA1_TO_C1,150,59.0030673546265,192.11009300087846,-80.431518605454,70.37,157.93000000000004,-51.800000000000004,64,211.084996311983,271.97386988400865
PA1_TO_C1,151,60.18696445293098,191.3127651870468,-80.08381316359738,71.64999999999999,157.35,-51.800000000000004,64,212.4902720856303,273.7845068174277
PA1_TO_C1,152,61.36344839289592,190.5060368241799,-79.73264497029759,72.93,156.77,-51.800000000000004,64,213.8955478592776,275.5951437508467
PA1_TO_C1,153,62.53257525076112,189.69013986366625,-79.37810395588247,74.2,156.17,-51.800000000000004,64,215.3001474463486,277.4049094471664
PA1_TO_C1,154,63.69440350185478,188.86530081635578,-79.02027652704841,75.47000000000001,155.55999999999997,-51.800000000000004,64,216.70904772670914,279.2202164004089
PA1_TO_C1,155,64.8489950311793,188.03174176603557,-78.65924735945033,76.74,154.94000000000003,-51.800000000000004,64,218.1223063725344,281.04113891867274
PA1_TO_C1,156,65.99641377848022,187.18967854614158,-78.29510006010506,77.99,154.30999999999997,-51.800000000000004,64,219.5220920704182,282.84470212739586
PA1_TO_C1,157,67.13672726207854,186.33932368048715,-77.92791593936606,79.25,153.67,-51.800000000000004,64,220.93531533657256,284.665579060487
PA1_TO_C1,158,68.27000362544098,185.4808832655693,-77.55777279708337,80.5,153.02,-51.800000000000004,64,222.34421561693307,286.48088601372956
PA1_TO_C1,159,69.3963146922312,184.61455973024454,-77.1847486605872,81.74,152.36,-51.800000000000004,64,223.74892199194528,288.29078930168345
PA1_TO_C1,160,70.51573242914215,183.74054930316348,-76.80891769989609,82.98,151.69000000000003,-51.800000000000004,64,225.1583545018584,290.1067820096391
PA1_TO_C1,161,71.62833176385743,182.8590444248774,-76.43035371243633,84.20999999999998,151.01,-51.800000000000004,64,226.56380816527104,291.91764814631154
PA1_TO_C1,162,72.73418891237762,181.9702330772119,-76.04912746341594,85.43,150.31999999999996,-51.800000000000004,64,227.96541438671846,293.7235570207497
PA1_TO_C1,163,73.83338034769403,181.07429724503453,-75.66530789168684,86.64999999999999,149.62,-51.800000000000004,64,229.37197046451982,295.5358435705863
PA1_TO_C1,164,74.92598411421237,180.17141451585326,-75.27896292817486,87.87,148.91,-51.800000000000004,64,230.78352988586914,297.35457671175277
PA1_TO_C1,165,76.01207975140403,179.2617589762031,-74.89015774945686,89.08000000000001,148.19000000000003,-51.800000000000004,64,232.19154266990202,299.1687401644389
PA1_TO_C1,166,77.09174762221413,178.34549973922313,-74.49895691208107,90.27999999999999,147.46,-51.800000000000004,64,233.596142256973,300.9785058607584
PA1_TO_C1,167,78.16506757020039,177.42280052578397,-74.10542222749868,91.48,146.72,-51.800000000000004,64,235.00596494085917,302.79500129096925
PA1_TO_C1,168,79.23212000205737,176.49382133220942,-73.70961251769542,92.66999999999999,145.97,-51.800000000000004,64,236.4125921125006,304.6073794421377
PA1_TO_C1,169,80.29224570660762,175.5579947426321,-73.31132774143597,93.86,145.21,-51.800000000000004,64,237.82457653167808,306.42666017458754
PA1_TO_C1,170,81.34621913040817,174.61616876514665,-72.91087417856407,95.02999999999999,144.44000000000003,-51.800000000000004,64,239.2252192412939,308.2313276057867
PA1_TO_C1,171,82.39413102461414,173.6684998218995,-72.50831209760779,96.21000000000001,143.66,-51.800000000000004,64,240.6397156181009,310.0538448867805
PA1_TO_C1,172,83.43606417922192,172.71513292392234,-72.1036958297561,97.37,142.87,-51.800000000000004,64,242.04317562821873,311.86214228758223
PA1_TO_C1,173,84.4721014411665,171.75620943958634,-71.69707749993427,98.52999999999999,142.08,-51.800000000000004,64,243.44663563833657,313.67043968838396
PA1_TO_C1,174,85.50232556270261,170.791866357757,-71.28850885598135,99.68,141.27,-51.800000000000004,64,244.85326280997802,315.48281783955247
PA1_TO_C1,175,86.52681905914028,169.82223673745816,-70.87804031093589,100.83000000000001,140.45000000000002,-51.800000000000004,64,246.2656720991007,317.30264599851387
PA1_TO_C1,176,87.54566407425344,168.8474505459108,-70.46571908527208,101.97000000000001,139.63,-51.800000000000004,64,247.66995127362406,319.1119988571517
PA1_TO_C1,177,88.55844803780349,167.867192725398,-70.05143424762115,103.10000000000001,138.79,-51.800000000000004,64,249.07796405765694,320.9261623098378
PA1_TO_C1,178,89.56514571001105,166.88150772968868,-69.63520370616975,104.23,137.95000000000002,-51.800000000000004,64,250.4859768416898,322.74032576252387
PA1_TO_C1,179,90.56640539812673,165.8910264611522,-69.21725653762716,105.35000000000001,137.1,-51.800000000000004,64,251.8919996011073,324.55192515473544
PA1_TO_C1,180,91.56230890900198,164.8958659730496,-68.79763588335707,106.46000000000001,136.24,-51.800000000000004,64,253.2961719552006,326.36114037987846
PA1_TO_C1,181,92.55293700046963,163.896139665199,-68.3763832599028,107.56999999999996,135.36,-51.800000000000004,64,254.71268175043673,328.186251863262
