config,condition,scan_id,element_id,delay_us,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,element_x,element_y,element_z
1D16,A_PA1_to_C1,0,1,1.9367263382793207,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-129.17954175321762,134.55303730516283,-63.48671337997742
1D16,A_PA1_to_C1,0,2,1.8282852219190708,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-128.81848151945528,135.00276846447446,-63.65217452931376
1D16,A_PA1_to_C1,0,3,1.716138750221308,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-128.45742128569293,135.45249962378608,-63.817635678650106
1D16,A_PA1_to_C1,0,4,1.6004861767027432,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-128.0963610519306,135.9022307830977,-63.98309682798645
1D16,A_PA1_to_C1,0,5,1.4815183064752038,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-127.73530081816824,136.35196194240933,-64.1485579773228
1D16,A_PA1_to_C1,0,6,1.3594172453091176,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-127.37424058440588,136.80169310172093,-64.31401912665913
1D16,A_PA1_to_C1,0,7,1.2343562932171306,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-127.01318035064352,137.25142426103255,-64.47948027599548
1D16,A_PA1_to_C1,0,8,1.1064999575905814,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-126.65212011688118,137.70115542034418,-64.64494142533182
1D16,A_PA1_to_C1,0,9,0.9760040632014686,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-126.29105988311883,138.1508865796558,-64.81040257466817
1D16,A_PA1_to_C1,0,10,0.8430159388873131,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-125.92999964935647,138.60061773896743,-64.97586372400451
1D16,A_PA1_to_C1,0,11,0.7076746632935436,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-125.56893941559412,139.05034889827903,-65.14132487334086
1D16,A_PA1_to_C1,0,12,0.5701113545364231,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-125.2078791818318,139.50008005759065,-65.3067860226772
1D16,A_PA1_to_C1,0,13,0.4304494909863594,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-124.84681894806944,139.94981121690228,-65.47224717201355
1D16,A_PA1_to_C1,0,14,0.2888052525082845,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,-124.4857587143071,140.3995423762139,-65.63770832134989
